total_nacional_region,comuna_78,especie_9,total_numero_de_upa1011,total_superficie_cultivo_ha
Región del Maule,Rauco,Arrayán,0,0
Región del Maule,Rauco,Avellanillo,0,0
Región del Maule,Rauco,Avellano,0,0
Región del Maule,Rauco,Belloto del Norte,0,0
Región del Maule,Rauco,Belloto del Sur,0,0
Región del Maule,Rauco,Boldo,8,1049.1
Región del Maule,Rauco,Canelo,0,0
Región del Maule,Rauco,Carbonillo o Carbón,0,0
Región del Maule,Rauco,Chañar,0,0
Región del Maule,Rauco,Ciprés de La Cordillera,0,0
Región del Maule,Rauco,Ciprés de Las Guaitecas,0,0
Región del Maule,Rauco,Coigüe,0,0
Región del Maule,Rauco,Coigüe de Chiloé,0,0
Región del Maule,Rauco,Coigüe de Magallanes,0,0
Región del Maule,Rauco,Culén,0,0
Región del Maule,Rauco,Espino,16,941.9
Región del Maule,Rauco,Fuinque,0,0
Región del Maule,Rauco,Huala,0,0
Región del Maule,Rauco,Hualo,0,0
Región del Maule,Rauco,Huayún,0,0
Región del Maule,Rauco,Huella,0,0
Región del Maule,Rauco,Huingán,0,0
Región del Maule,Rauco,Laurel,0,0
Región del Maule,Rauco,Lenga,0,0
Región del Maule,Rauco,Leña Dura,0,0
Región del Maule,Rauco,Lingue,0,0
Región del Maule,Rauco,Lingue del Norte,0,0
Región del Maule,Rauco,Litre,8,2231.52
Región del Maule,Rauco,Lleuque,0,0
Región del Maule,Rauco,Luma,0,0
Región del Maule,Rauco,Luma de Más Afuera,0,0
Región del Maule,Rauco,Maitén,0,0
Región del Maule,Rauco,Mañío de Hojas Cortas,0,0
Región del Maule,Rauco,Mañío de Hojas Largas,0,0
Región del Maule,Rauco,Mañío de Hojas Punzantes,0,0
Región del Maule,Rauco,Mardoño,0,0
Región del Maule,Rauco,Melí,0,0
Región del Maule,Rauco,Molle,0,0
Región del Maule,Rauco,Naranjillo,0,0
Región del Maule,Rauco,Notro,0,0
Región del Maule,Rauco,Ñirre,0,0
Región del Maule,Rauco,Olivillo,0,0
Región del Maule,Rauco,Palma Chilena,0,0
Región del Maule,Rauco,Patagua,0,0
Región del Maule,Rauco,Pelu,0,0
Región del Maule,Rauco,Peumo,0,0
Región del Maule,Rauco,Picha-Picha,0,0
Región del Maule,Rauco,Pimiento,0,0
Región del Maule,Rauco,Pitra,0,0
Región del Maule,Rauco,Polizón,0,0
Región del Maule,Rauco,Queñoa,0,0
Región del Maule,Rauco,Queñoa de Altura,0,0
Región del Maule,Rauco,Queule,0,0
Región del Maule,Rauco,Quillay,2,201.55
Región del Maule,Rauco,Radal,0,0
Región del Maule,Rauco,Rarán,0,0
Región del Maule,Rauco,Raulí,0,0
Región del Maule,Rauco,Roble,0,0
Región del Maule,Rauco,Roble Blanco,0,0
Región del Maule,Rauco,Ruil,0,0
Región del Maule,Rauco,Sándalo,0,0
Región del Maule,Rauco,Sauce Amargo,0,0
Región del Maule,Rauco,Sauco,0,0
Región del Maule,Rauco,Tamarugo,0,0
Región del Maule,Rauco,Tara,0,0
Región del Maule,Rauco,Tayu,0,0
Región del Maule,Rauco,Tepa,0,0
Región del Maule,Rauco,Tiaca,0,0
Región del Maule,Rauco,Tineo,0,0
Región del Maule,Rauco,Trevo,3,174
Región del Maule,Rauco,Ulmo,0,0
Región del Maule,Romeral,Total,26,17518.02891675086
Región del Maule,Romeral,Sin clasificar,0,0
Región del Maule,Romeral,Alerce,0,0
Región del Maule,Romeral,Algarrobo,0,0
Región del Maule,Romeral,Algarrobo del Norte,0,0
Región del Maule,Romeral,Araucaria,0,0
Región del Maule,Romeral,Arrayán,0,0
Región del Maule,Romeral,Avellanillo,0,0
Región del Maule,Romeral,Avellano,0,0
Región del Maule,Romeral,Belloto del Norte,0,0
Región del Maule,Romeral,Belloto del Sur,0,0
Región del Maule,Romeral,Boldo,2,3003
Región del Maule,Romeral,Canelo,0,0
Región del Maule,Romeral,Carbonillo o Carbón,0,0
Región del Maule,Romeral,Chañar,0,0
Región del Maule,Romeral,Ciprés de La Cordillera,0,0
Región del Maule,Romeral,Ciprés de Las Guaitecas,0,0
Región del Maule,Romeral,Coigüe,0,0
Región del Maule,Romeral,Coigüe de Chiloé,0,0
Región del Maule,Romeral,Coigüe de Magallanes,0,0
Región del Maule,Romeral,Culén,0,0
Región del Maule,Romeral,Espino,0,0
Región del Maule,Romeral,Fuinque,0,0
Región del Maule,Romeral,Huala,0,0
Región del Maule,Romeral,Hualo,0,0
Región del Maule,Romeral,Huayún,0,0
Región del Maule,Romeral,Huella,0,0
Región del Maule,Romeral,Huingán,0,0
Región del Maule,Romeral,Laurel,0,0
Región del Maule,Romeral,Lenga,0,0
Región del Maule,Romeral,Leña Dura,0,0
Región del Maule,Romeral,Lingue,0,0
Región del Maule,Romeral,Lingue del Norte,0,0
Región del Maule,Romeral,Litre,2,13
Región del Maule,Romeral,Lleuque,0,0
Región del Maule,Romeral,Luma,0,0
Región del Maule,Romeral,Luma de Más Afuera,0,0
Región del Maule,Romeral,Maitén,2,2.5
Región del Maule,Romeral,Mañío de Hojas Cortas,0,0
Región del Maule,Romeral,Mañío de Hojas Largas,0,0
Región del Maule,Romeral,Mañío de Hojas Punzantes,0,0
Región del Maule,Romeral,Mardoño,0,0
Región del Maule,Romeral,Melí,0,0
Región del Maule,Romeral,Molle,0,0
Región del Maule,Romeral,Naranjillo,0,0
Región del Maule,Romeral,Notro,0,0
Región del Maule,Romeral,Ñirre,0,0
Región del Maule,Romeral,Olivillo,0,0
Región del Maule,Romeral,Palma Chilena,0,0
Región del Maule,Romeral,Patagua,0,0
Región del Maule,Romeral,Pelu,0,0
Región del Maule,Romeral,Peumo,2,26.5
Región del Maule,Romeral,Picha-Picha,0,0
Región del Maule,Romeral,Pimiento,0,0
Región del Maule,Romeral,Pitra,0,0
Región del Maule,Romeral,Polizón,0,0
Región del Maule,Romeral,Queñoa,0,0
Región del Maule,Romeral,Queñoa de Altura,0,0
Región del Maule,Romeral,Queule,0,0
Región del Maule,Romeral,Quillay,14,7588.028916750864
Región del Maule,Romeral,Radal,0,0
Región del Maule,Romeral,Rarán,0,0
Región del Maule,Romeral,Raulí,0,0
Región del Maule,Romeral,Roble,4,6885
Región del Maule,Romeral,Roble Blanco,0,0
Región del Maule,Romeral,Ruil,0,0
Región del Maule,Romeral,Sándalo,0,0
Región del Maule,Romeral,Sauce Amargo,0,0
Región del Maule,Romeral,Sauco,0,0
Región del Maule,Romeral,Tamarugo,0,0
Región del Maule,Romeral,Tara,0,0
Región del Maule,Romeral,Tayu,0,0
Región del Maule,Romeral,Tepa,0,0
Región del Maule,Romeral,Tiaca,0,0
Región del Maule,Romeral,Tineo,0,0
Región del Maule,Romeral,Trevo,0,0
Región del Maule,Romeral,Ulmo,0,0
Región del Maule,Sagrada Familia,Total,34,5855.520333044671
Región del Maule,Sagrada Familia,Sin clasificar,0,0
Región del Maule,Sagrada Familia,Alerce,0,0
Región del Maule,Sagrada Familia,Algarrobo,0,0
Región del Maule,Sagrada Familia,Algarrobo del Norte,0,0
Región del Maule,Sagrada Familia,Araucaria,0,0
Región del Maule,Sagrada Familia,Arrayán,0,0
Región del Maule,Sagrada Familia,Avellanillo,0,0
Región del Maule,Sagrada Familia,Avellano,0,0
Región del Maule,Sagrada Familia,Belloto del Norte,0,0
Región del Maule,Sagrada Familia,Belloto del Sur,0,0
Región del Maule,Sagrada Familia,Boldo,4,751
Región del Maule,Sagrada Familia,Canelo,0,0
Región del Maule,Sagrada Familia,Carbonillo o Carbón,0,0
Región del Maule,Sagrada Familia,Chañar,0,0
Región del Maule,Sagrada Familia,Ciprés de La Cordillera,0,0
Región del Maule,Sagrada Familia,Ciprés de Las Guaitecas,0,0
Región del Maule,Sagrada Familia,Coigüe,0,0
Región del Maule,Sagrada Familia,Coigüe de Chiloé,0,0
Región del Maule,Sagrada Familia,Coigüe de Magallanes,0,0
Región del Maule,Sagrada Familia,Culén,0,0
Región del Maule,Sagrada Familia,Espino,6,1913.85837215345
Región del Maule,Sagrada Familia,Fuinque,0,0
Región del Maule,Sagrada Familia,Huala,0,0
Región del Maule,Sagrada Familia,Hualo,0,0
Región del Maule,Sagrada Familia,Huayún,0,0
Región del Maule,Sagrada Familia,Huella,0,0
Región del Maule,Sagrada Familia,Huingán,0,0
Región del Maule,Sagrada Familia,Laurel,0,0
Región del Maule,Sagrada Familia,Lenga,0,0
Región del Maule,Sagrada Familia,Leña Dura,0,0
Región del Maule,Sagrada Familia,Lingue,0,0
Región del Maule,Sagrada Familia,Lingue del Norte,0,0
Región del Maule,Sagrada Familia,Litre,11,1695.85
Región del Maule,Sagrada Familia,Lleuque,0,0
Región del Maule,Sagrada Familia,Luma,0,0
Región del Maule,Sagrada Familia,Luma de Más Afuera,0,0
Región del Maule,Sagrada Familia,Maitén,1,650
Región del Maule,Sagrada Familia,Mañío de Hojas Cortas,0,0
Región del Maule,Sagrada Familia,Mañío de Hojas Largas,0,0
Región del Maule,Sagrada Familia,Mañío de Hojas Punzantes,0,0
Región del Maule,Sagrada Familia,Mardoño,0,0
Región del Maule,Sagrada Familia,Melí,0,0
Región del Maule,Sagrada Familia,Molle,0,0
Región del Maule,Sagrada Familia,Naranjillo,0,0
Región del Maule,Sagrada Familia,Notro,0,0
Región del Maule,Sagrada Familia,Ñirre,0,0
Región del Maule,Sagrada Familia,Olivillo,0,0
Región del Maule,Sagrada Familia,Palma Chilena,0,0
Región del Maule,Sagrada Familia,Patagua,0,0
Región del Maule,Sagrada Familia,Pelu,0,0
Región del Maule,Sagrada Familia,Peumo,0,0
Región del Maule,Sagrada Familia,Picha-Picha,0,0
Región del Maule,Sagrada Familia,Pimiento,0,0
Región del Maule,Sagrada Familia,Pitra,0,0
Región del Maule,Sagrada Familia,Polizón,0,0
Región del Maule,Sagrada Familia,Queñoa,0,0
Región del Maule,Sagrada Familia,Queñoa de Altura,0,0
Región del Maule,Sagrada Familia,Queule,0,0
Región del Maule,Sagrada Familia,Quillay,7,589.1897452358
Región del Maule,Sagrada Familia,Radal,0,0
Región del Maule,Sagrada Familia,Rarán,0,0
Región del Maule,Sagrada Familia,Raulí,0,0
Región del Maule,Sagrada Familia,Roble,3,123.622215655421
Región del Maule,Sagrada Familia,Roble Blanco,0,0
Región del Maule,Sagrada Familia,Ruil,0,0
Región del Maule,Sagrada Familia,Sándalo,0,0
Región del Maule,Sagrada Familia,Sauce Amargo,2,124
Región del Maule,Sagrada Familia,Sauco,0,0
Región del Maule,Sagrada Familia,Tamarugo,0,0
Región del Maule,Sagrada Familia,Tara,0,0
Región del Maule,Sagrada Familia,Tayu,0,0
Región del Maule,Sagrada Familia,Tepa,0,0
Región del Maule,Sagrada Familia,Tiaca,0,0
Región del Maule,Sagrada Familia,Tineo,0,0
Región del Maule,Sagrada Familia,Trevo,1,8
Región del Maule,Sagrada Familia,Ulmo,0,0
Región del Maule,Teno,Total,18,12837.67499677182
Región del Maule,Teno,Sin clasificar,0,0
Región del Maule,Teno,Alerce,0,0
Región del Maule,Teno,Algarrobo,0,0
Región del Maule,Teno,Algarrobo del Norte,0,0
Región del Maule,Teno,Araucaria,0,0
Región del Maule,Teno,Arrayán,0,0
Región del Maule,Teno,Avellanillo,0,0
Región del Maule,Teno,Avellano,0,0
Región del Maule,Teno,Belloto del Norte,0,0
Región del Maule,Teno,Belloto del Sur,0,0
Región del Maule,Teno,Boldo,3,328.5
Región del Maule,Teno,Canelo,0,0
Región del Maule,Teno,Carbonillo o Carbón,0,0
Región del Maule,Teno,Chañar,0,0
Región del Maule,Teno,Ciprés de La Cordillera,0,0
Región del Maule,Teno,Ciprés de Las Guaitecas,0,0
Región del Maule,Teno,Coigüe,0,0
Región del Maule,Teno,Coigüe de Chiloé,0,0
Región del Maule,Teno,Coigüe de Magallanes,0,0
Región del Maule,Teno,Culén,1,0.3
Región del Maule,Teno,Espino,1,0.25
Región del Maule,Teno,Fuinque,0,0
Región del Maule,Teno,Huala,0,0
Región del Maule,Teno,Hualo,0,0
Región del Maule,Teno,Huayún,0,0
Región del Maule,Teno,Huella,0,0
Región del Maule,Teno,Huingán,0,0
Región del Maule,Teno,Laurel,0,0
Región del Maule,Teno,Lenga,0,0
Región del Maule,Teno,Leña Dura,0,0
Región del Maule,Teno,Lingue,0,0
Región del Maule,Teno,Lingue del Norte,0,0
Región del Maule,Teno,Litre,0,0
Región del Maule,Teno,Lleuque,0,0
Región del Maule,Teno,Luma,0,0
Región del Maule,Teno,Luma de Más Afuera,0,0
Región del Maule,Teno,Maitén,0,0
Región del Maule,Teno,Mañío de Hojas Cortas,0,0
Región del Maule,Teno,Mañío de Hojas Largas,0,0
Región del Maule,Teno,Mañío de Hojas Punzantes,0,0
Región del Maule,Teno,Mardoño,0,0
Región del Maule,Teno,Melí,0,0
Región del Maule,Teno,Molle,0,0
Región del Maule,Teno,Naranjillo,0,0
Región del Maule,Teno,Notro,0,0
Región del Maule,Teno,Ñirre,0,0
Región del Maule,Teno,Olivillo,0,0
Región del Maule,Teno,Palma Chilena,0,0
Región del Maule,Teno,Patagua,0,0
Región del Maule,Teno,Pelu,0,0
Región del Maule,Teno,Peumo,5,2485.975
Región del Maule,Teno,Picha-Picha,0,0
Región del Maule,Teno,Pimiento,0,0
Región del Maule,Teno,Pitra,0,0
Región del Maule,Teno,Polizón,0,0
Región del Maule,Teno,Queñoa,0,0
Región del Maule,Teno,Queñoa de Altura,0,0
Región del Maule,Teno,Queule,0,0
Región del Maule,Teno,Quillay,6,2022.629996771825
Región del Maule,Teno,Radal,0,0
Región del Maule,Teno,Rarán,0,0
Región del Maule,Teno,Raulí,0,0
Región del Maule,Teno,Roble,2,8000.02
Región del Maule,Teno,Roble Blanco,0,0
Región del Maule,Teno,Ruil,0,0
Región del Maule,Teno,Sándalo,0,0
Región del Maule,Teno,Sauce Amargo,0,0
Región del Maule,Teno,Sauco,0,0
Región del Maule,Teno,Tamarugo,0,0
Región del Maule,Teno,Tara,0,0
Región del Maule,Teno,Tayu,0,0
Región del Maule,Teno,Tepa,0,0
Región del Maule,Teno,Tiaca,0,0
Región del Maule,Teno,Tineo,0,0
Región del Maule,Teno,Trevo,0,0
Región del Maule,Teno,Ulmo,0,0
Región del Maule,Vichuquén,Total,24,2617.201706973802
Región del Maule,Vichuquén,Sin clasificar,0,0
Región del Maule,Vichuquén,Alerce,0,0
Región del Maule,Vichuquén,Algarrobo,0,0
Región del Maule,Vichuquén,Algarrobo del Norte,0,0
Región del Maule,Vichuquén,Araucaria,0,0
Región del Maule,Vichuquén,Arrayán,1,2
Región del Maule,Vichuquén,Avellanillo,0,0
Región del Maule,Vichuquén,Avellano,0,0
Región del Maule,Vichuquén,Belloto del Norte,0,0
Región del Maule,Vichuquén,Belloto del Sur,0,0
Región del Maule,Vichuquén,Boldo,4,200
Región del Maule,Vichuquén,Canelo,0,0
Región del Maule,Vichuquén,Carbonillo o Carbón,0,0
Región del Maule,Vichuquén,Chañar,0,0
Región del Maule,Vichuquén,Ciprés de La Cordillera,0,0
Región del Maule,Vichuquén,Ciprés de Las Guaitecas,0,0
Región del Maule,Vichuquén,Coigüe,0,0
Región del Maule,Vichuquén,Coigüe de Chiloé,0,0
Región del Maule,Vichuquén,Coigüe de Magallanes,0,0
Región del Maule,Vichuquén,Culén,0,0
Región del Maule,Vichuquén,Espino,0,0
Región del Maule,Vichuquén,Fuinque,0,0
Región del Maule,Vichuquén,Huala,0,0
Región del Maule,Vichuquén,Hualo,1,125.61111112116
Región del Maule,Vichuquén,Huayún,0,0
Región del Maule,Vichuquén,Huella,0,0
Región del Maule,Vichuquén,Huingán,0,0
Región del Maule,Vichuquén,Laurel,0,0
Región del Maule,Vichuquén,Lenga,0,0
Región del Maule,Vichuquén,Leña Dura,0,0
Región del Maule,Vichuquén,Lingue,0,0
Región del Maule,Vichuquén,Lingue del Norte,0,0
Región del Maule,Vichuquén,Litre,3,48
Región del Maule,Vichuquén,Lleuque,0,0
Región del Maule,Vichuquén,Luma,0,0
Región del Maule,Vichuquén,Luma de Más Afuera,0,0
Región del Maule,Vichuquén,Maitén,0,0
Región del Maule,Vichuquén,Mañío de Hojas Cortas,0,0
Región del Maule,Vichuquén,Mañío de Hojas Largas,0,0
Región del Maule,Vichuquén,Mañío de Hojas Punzantes,0,0
Región del Maule,Vichuquén,Mardoño,0,0
Región del Maule,Vichuquén,Melí,0,0
Región del Maule,Vichuquén,Molle,0,0
Región del Maule,Vichuquén,Naranjillo,0,0
Región del Maule,Vichuquén,Notro,0,0
Región del Maule,Vichuquén,Ñirre,0,0
Región del Maule,Vichuquén,Olivillo,0,0
Región del Maule,Vichuquén,Palma Chilena,0,0
Región del Maule,Vichuquén,Patagua,0,0
Región del Maule,Vichuquén,Pelu,0,0
Región del Maule,Vichuquén,Peumo,1,1
Región del Maule,Vichuquén,Picha-Picha,0,0
Región del Maule,Vichuquén,Pimiento,0,0
Región del Maule,Vichuquén,Pitra,0,0
Región del Maule,Vichuquén,Polizón,0,0
Región del Maule,Vichuquén,Queñoa,0,0
Región del Maule,Vichuquén,Queñoa de Altura,0,0
Región del Maule,Vichuquén,Queule,0,0
Región del Maule,Vichuquén,Quillay,5,1994.152014185342
Región del Maule,Vichuquén,Radal,0,0
Región del Maule,Vichuquén,Rarán,0,0
Región del Maule,Vichuquén,Raulí,0,0
Región del Maule,Vichuquén,Roble,9,246.4385816673
Región del Maule,Vichuquén,Roble Blanco,0,0
Región del Maule,Vichuquén,Ruil,0,0
Región del Maule,Vichuquén,Sándalo,0,0
Región del Maule,Vichuquén,Sauce Amargo,0,0
Región del Maule,Vichuquén,Sauco,0,0
Región del Maule,Vichuquén,Tamarugo,0,0
Región del Maule,Vichuquén,Tara,0,0
Región del Maule,Vichuquén,Tayu,0,0
Región del Maule,Vichuquén,Tepa,0,0
Región del Maule,Vichuquén,Tiaca,0,0
Región del Maule,Vichuquén,Tineo,0,0
Región del Maule,Vichuquén,Trevo,0,0
Región del Maule,Vichuquén,Ulmo,0,0
Región del Maule,Linares,Total,184,8529.29712390596
Región del Maule,Linares,Sin clasificar,3,34.7
Región del Maule,Linares,Alerce,0,0
Región del Maule,Linares,Algarrobo,0,0
Región del Maule,Linares,Algarrobo del Norte,0,0
Región del Maule,Linares,Araucaria,0,0
Región del Maule,Linares,Arrayán,4,25.5
Región del Maule,Linares,Avellanillo,0,0
Región del Maule,Linares,Avellano,0,0
Región del Maule,Linares,Belloto del Norte,0,0
Región del Maule,Linares,Belloto del Sur,0,0
Región del Maule,Linares,Boldo,2,1.5
Región del Maule,Linares,Canelo,4,11.8
Región del Maule,Linares,Carbonillo o Carbón,0,0
Región del Maule,Linares,Chañar,0,0
Región del Maule,Linares,Ciprés de La Cordillera,1,0.2
Región del Maule,Linares,Ciprés de Las Guaitecas,0,0
Región del Maule,Linares,Coigüe,0,0
Región del Maule,Linares,Coigüe de Chiloé,0,0
Región del Maule,Linares,Coigüe de Magallanes,0,0
Región del Maule,Linares,Culén,0,0
Región del Maule,Linares,Espino,1,5
Región del Maule,Linares,Fuinque,0,0
Región del Maule,Linares,Huala,1,9.5
Región del Maule,Linares,Hualo,105,5129.43
Región del Maule,Linares,Huayún,0,0
Región del Maule,Linares,Huella,0,0
Región del Maule,Linares,Huingán,0,0
Región del Maule,Linares,Laurel,0,0
Región del Maule,Linares,Lenga,0,0
Región del Maule,Linares,Leña Dura,1,3
Región del Maule,Linares,Lingue,1,382.3
Región del Maule,Linares,Lingue del Norte,0,0
Región del Maule,Linares,Litre,27,152.46
Región del Maule,Linares,Lleuque,0,0
Región del Maule,Linares,Luma,0,0
Región del Maule,Linares,Luma de Más Afuera,0,0
Región del Maule,Linares,Maitén,2,1
Región del Maule,Linares,Mañío de Hojas Cortas,0,0
Región del Maule,Linares,Mañío de Hojas Largas,0,0
Región del Maule,Linares,Mañío de Hojas Punzantes,0,0
Región del Maule,Linares,Mardoño,0,0
Región del Maule,Linares,Melí,0,0
Región del Maule,Linares,Molle,0,0
Región del Maule,Linares,Naranjillo,0,0
Región del Maule,Linares,Notro,0,0
Región del Maule,Linares,Ñirre,0,0
Región del Maule,Linares,Olivillo,0,0
Región del Maule,Linares,Palma Chilena,0,0
Región del Maule,Linares,Patagua,0,0
Región del Maule,Linares,Pelu,0,0
Región del Maule,Linares,Peumo,14,94.07
Región del Maule,Linares,Picha-Picha,0,0
Región del Maule,Linares,Pimiento,0,0
Región del Maule,Linares,Pitra,1,4
Región del Maule,Linares,Polizón,0,0
Región del Maule,Linares,Queñoa,0,0
Región del Maule,Linares,Queñoa de Altura,0,0
Región del Maule,Linares,Queule,0,0
Región del Maule,Linares,Quillay,17,1095.42999972756
Región del Maule,Linares,Radal,0,0
Región del Maule,Linares,Rarán,0,0
Región del Maule,Linares,Raulí,0,0
Región del Maule,Linares,Roble,3,1579.4071241784
Región del Maule,Linares,Roble Blanco,0,0
Región del Maule,Linares,Ruil,0,0
Región del Maule,Linares,Sándalo,0,0
Región del Maule,Linares,Sauce Amargo,0,0
Región del Maule,Linares,Sauco,0,0
Región del Maule,Linares,Tamarugo,0,0
Región del Maule,Linares,Tara,0,0
Región del Maule,Linares,Tayu,0,0
Región del Maule,Linares,Tepa,0,0
Región del Maule,Linares,Tiaca,0,0
Región del Maule,Linares,Tineo,0,0
Región del Maule,Linares,Trevo,0,0
Región del Maule,Linares,Ulmo,0,0
Región del Maule,Colbún,Total,72,14809.62155058932
Región del Maule,Colbún,Sin clasificar,1,3.37
Región del Maule,Colbún,Alerce,0,0
Región del Maule,Colbún,Algarrobo,0,0
Región del Maule,Colbún,Algarrobo del Norte,0,0
Región del Maule,Colbún,Araucaria,0,0
Región del Maule,Colbún,Arrayán,1,0.2
Región del Maule,Colbún,Avellanillo,0,0
Región del Maule,Colbún,Avellano,0,0
Región del Maule,Colbún,Belloto del Norte,0,0
Región del Maule,Colbún,Belloto del Sur,1,443
Región del Maule,Colbún,Boldo,4,39.25
Región del Maule,Colbún,Canelo,1,2.5
Región del Maule,Colbún,Carbonillo o Carbón,0,0
Región del Maule,Colbún,Chañar,0,0
Región del Maule,Colbún,Ciprés de La Cordillera,0,0
Región del Maule,Colbún,Ciprés de Las Guaitecas,0,0
Región del Maule,Colbún,Coigüe,0,0
Región del Maule,Colbún,Coigüe de Chiloé,0,0
Región del Maule,Colbún,Coigüe de Magallanes,0,0
Región del Maule,Colbún,Culén,0,0
Región del Maule,Colbún,Espino,1,8.5
Región del Maule,Colbún,Fuinque,0,0
Región del Maule,Colbún,Huala,0,0
Región del Maule,Colbún,Hualo,29,3095.53
Región del Maule,Colbún,Huayún,0,0
Región del Maule,Colbún,Huella,0,0
Región del Maule,Colbún,Huingán,0,0
Región del Maule,Colbún,Laurel,0,0
Región del Maule,Colbún,Lenga,0,0
Región del Maule,Colbún,Leña Dura,0,0
Región del Maule,Colbún,Lingue,0,0
Región del Maule,Colbún,Lingue del Norte,0,0
Región del Maule,Colbún,Litre,11,548.9
Región del Maule,Colbún,Lleuque,0,0
Región del Maule,Colbún,Luma,0,0
Región del Maule,Colbún,Luma de Más Afuera,0,0
Región del Maule,Colbún,Maitén,0,0
