total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región de Los Ríos,Paillaco,Otras Especies Exóticas,9,379.829594848815
Región de Los Ríos,Paillaco,Otras Coníferas,1,798.2512080363
Región de Los Ríos,Paillaco,Otras Especies Nativas,1,0.011455794678
Región de Los Ríos,Paillaco,Especie Nativa y Especie Exótica,1,2
Región de Los Ríos,Panguipulli,Total,215,16960.06220836172
Región de Los Ríos,Panguipulli,Sin clasificar,2,0.7
Región de Los Ríos,Panguipulli,Acacia,0,0
Región de Los Ríos,Panguipulli,Álamo,0,0
Región de Los Ríos,Panguipulli,Aromo,2,1.5
Región de Los Ríos,Panguipulli,Atriplex sp,3,1.5
Región de Los Ríos,Panguipulli,Eucalipto Blanco (Eucalyptus Globulus),40,690.50448219173
Región de Los Ríos,Panguipulli,Eucalyptus Nitens,61,1546.257831986604
Región de Los Ríos,Panguipulli,Pino Ponderosa (Pinus Ponderosa),2,3.5
Región de Los Ríos,Panguipulli,Pino Radiata o Insigne (Pinus Radiata),54,1331.702548895137
Región de Los Ríos,Panguipulli,Pino Oregón (Pseudotsuga Menziesii),45,1987.692703427302
Región de Los Ríos,Panguipulli,Coigüe,10,829.0232
Región de Los Ríos,Panguipulli,Quillay,0,0
Región de Los Ríos,Panguipulli,Raulí,5,116.23856
Región de Los Ríos,Panguipulli,Tamarugo,0,0
Región de Los Ríos,Panguipulli,Otras Especies Exóticas,13,35.501857291649
Región de Los Ríos,Panguipulli,Otras Coníferas,2,43.4101445693
Región de Los Ríos,Panguipulli,Otras Especies Nativas,17,10370.03088
Región de Los Ríos,Panguipulli,Especie Nativa y Especie Exótica,5,2.5
Región de Los Ríos,La Unión,Total,356,35027.14693993498
Región de Los Ríos,La Unión,Sin clasificar,2,0.7
Región de Los Ríos,La Unión,Acacia,0,0
Región de Los Ríos,La Unión,Álamo,5,13.28830149852
Región de Los Ríos,La Unión,Aromo,16,17.536801777826
Región de Los Ríos,La Unión,Atriplex sp,0,0
Región de Los Ríos,La Unión,Eucalipto Blanco (Eucalyptus Globulus),114,2808.653139867462
Región de Los Ríos,La Unión,Eucalyptus Nitens,199,11965.31884275267
Región de Los Ríos,La Unión,Pino Ponderosa (Pinus Ponderosa),1,0.13
Región de Los Ríos,La Unión,Pino Radiata o Insigne (Pinus Radiata),120,16993.7884488258
Región de Los Ríos,La Unión,Pino Oregón (Pseudotsuga Menziesii),28,250.327239729642
Región de Los Ríos,La Unión,Coigüe,2,1
Región de Los Ríos,La Unión,Quillay,0,0
Región de Los Ríos,La Unión,Raulí,0,0
Región de Los Ríos,La Unión,Tamarugo,0,0
Región de Los Ríos,La Unión,Otras Especies Exóticas,14,690.641990908428
Región de Los Ríos,La Unión,Otras Coníferas,2,2276.8888885648
Región de Los Ríos,La Unión,Otras Especies Nativas,9,8.873286009834
Región de Los Ríos,La Unión,Especie Nativa y Especie Exótica,0,0
Región de Los Ríos,Futrono,Total,74,3652.296524071588
Región de Los Ríos,Futrono,Sin clasificar,0,0
Región de Los Ríos,Futrono,Acacia,0,0
Región de Los Ríos,Futrono,Álamo,0,0
Región de Los Ríos,Futrono,Aromo,1,2
Región de Los Ríos,Futrono,Atriplex sp,0,0
Región de Los Ríos,Futrono,Eucalipto Blanco (Eucalyptus Globulus),8,357.68878347551
Región de Los Ríos,Futrono,Eucalyptus Nitens,44,1106.270738834692
Región de Los Ríos,Futrono,Pino Ponderosa (Pinus Ponderosa),2,0.35
Región de Los Ríos,Futrono,Pino Radiata o Insigne (Pinus Radiata),10,405.410001743036
Región de Los Ríos,Futrono,Pino Oregón (Pseudotsuga Menziesii),5,90.687
Región de Los Ríos,Futrono,Coigüe,3,4.3
Región de Los Ríos,Futrono,Quillay,0,0
Región de Los Ríos,Futrono,Raulí,3,100.74
Región de Los Ríos,Futrono,Tamarugo,0,0
Región de Los Ríos,Futrono,Otras Especies Exóticas,4,177.85000001835
Región de Los Ríos,Futrono,Otras Coníferas,0,0
Región de Los Ríos,Futrono,Otras Especies Nativas,3,7
Región de Los Ríos,Futrono,Especie Nativa y Especie Exótica,3,1400
Región de Los Ríos,Lago Ranco,Total,104,601.480001401696
Región de Los Ríos,Lago Ranco,Sin clasificar,1,3
Región de Los Ríos,Lago Ranco,Acacia,1,0.5
Región de Los Ríos,Lago Ranco,Álamo,0,0
Región de Los Ríos,Lago Ranco,Aromo,1,0.5
Región de Los Ríos,Lago Ranco,Atriplex sp,0,0
Región de Los Ríos,Lago Ranco,Eucalipto Blanco (Eucalyptus Globulus),55,142.91919728404
Región de Los Ríos,Lago Ranco,Eucalyptus Nitens,17,108.930801026768
Región de Los Ríos,Lago Ranco,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Ríos,Lago Ranco,Pino Radiata o Insigne (Pinus Radiata),33,81.830003090888
Región de Los Ríos,Lago Ranco,Pino Oregón (Pseudotsuga Menziesii),8,35.75
Región de Los Ríos,Lago Ranco,Coigüe,3,11
Región de Los Ríos,Lago Ranco,Quillay,0,0
Región de Los Ríos,Lago Ranco,Raulí,0,0
Región de Los Ríos,Lago Ranco,Tamarugo,0,0
Región de Los Ríos,Lago Ranco,Otras Especies Exóticas,12,149.55
Región de Los Ríos,Lago Ranco,Otras Coníferas,0,0
Región de Los Ríos,Lago Ranco,Otras Especies Nativas,2,32
Región de Los Ríos,Lago Ranco,Especie Nativa y Especie Exótica,3,35.5
Región de Los Ríos,Río Bueno,Total,174,2875.656961538392
Región de Los Ríos,Río Bueno,Sin clasificar,0,0
Región de Los Ríos,Río Bueno,Acacia,0,0
Región de Los Ríos,Río Bueno,Álamo,6,7.45
Región de Los Ríos,Río Bueno,Aromo,1,1
Región de Los Ríos,Río Bueno,Atriplex sp,0,0
Región de Los Ríos,Río Bueno,Eucalipto Blanco (Eucalyptus Globulus),53,806.13260928844
Región de Los Ríos,Río Bueno,Eucalyptus Nitens,58,1656.038178227044
Región de Los Ríos,Río Bueno,Pino Ponderosa (Pinus Ponderosa),1,0.5
Región de Los Ríos,Río Bueno,Pino Radiata o Insigne (Pinus Radiata),56,100.251251113836
Región de Los Ríos,Río Bueno,Pino Oregón (Pseudotsuga Menziesii),20,66.810115771244
Región de Los Ríos,Río Bueno,Coigüe,2,10
Región de Los Ríos,Río Bueno,Quillay,0,0
Región de Los Ríos,Río Bueno,Raulí,2,3.3
Región de Los Ríos,Río Bueno,Tamarugo,0,0
Región de Los Ríos,Río Bueno,Otras Especies Exóticas,14,29.908768823228
Región de Los Ríos,Río Bueno,Otras Coníferas,2,94.2560383146
Región de Los Ríos,Río Bueno,Otras Especies Nativas,7,86.25
Región de Los Ríos,Río Bueno,Especie Nativa y Especie Exótica,2,13.76
Región de Los Lagos,Total Región,Total,2870,52804.80899831426
Región de Los Lagos,Total Región,Sin clasificar,42,260.8
Región de Los Lagos,Total Región,Acacia,0,0
Región de Los Lagos,Total Región,Álamo,38,89.780999999758
Región de Los Lagos,Total Región,Aromo,53,30.2
Región de Los Lagos,Total Región,Atriplex sp,0,0
Región de Los Lagos,Total Región,Eucalipto Blanco (Eucalyptus Globulus),1203,5069.721999997125
Región de Los Lagos,Total Región,Eucalyptus Nitens,800,30208.05699912618
Región de Los Lagos,Total Región,Pino Ponderosa (Pinus Ponderosa),56,280.349
Región de Los Lagos,Total Región,Pino Radiata o Insigne (Pinus Radiata),585,12895.76699919468
Región de Los Lagos,Total Región,Pino Oregón (Pseudotsuga Menziesii),179,1318.082999999964
Región de Los Lagos,Total Región,Coigüe,33,194.59
Región de Los Lagos,Total Región,Quillay,0,0
Región de Los Lagos,Total Región,Raulí,12,782.275
Región de Los Lagos,Total Región,Tamarugo,0,0
Región de Los Lagos,Total Región,Otras Especies Exóticas,181,719.983999996573
Región de Los Lagos,Total Región,Otras Coníferas,7,6.3
Región de Los Lagos,Total Región,Otras Especies Nativas,106,864.993999999982
Región de Los Lagos,Total Región,Especie Nativa y Especie Exótica,24,83.907
Región de Los Lagos,Puerto Montt,Total,191,523.9246827301
Región de Los Lagos,Puerto Montt,Sin clasificar,0,0
Región de Los Lagos,Puerto Montt,Acacia,0,0
Región de Los Lagos,Puerto Montt,Álamo,3,0.61
Región de Los Lagos,Puerto Montt,Aromo,32,6.4
Región de Los Lagos,Puerto Montt,Atriplex sp,0,0
Región de Los Lagos,Puerto Montt,Eucalipto Blanco (Eucalyptus Globulus),122,309.93
Región de Los Lagos,Puerto Montt,Eucalyptus Nitens,20,138.588734177
Región de Los Lagos,Puerto Montt,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Puerto Montt,Pino Radiata o Insigne (Pinus Radiata),26,41.1059485531
Región de Los Lagos,Puerto Montt,Pino Oregón (Pseudotsuga Menziesii),14,26.59
Región de Los Lagos,Puerto Montt,Coigüe,0,0
Región de Los Lagos,Puerto Montt,Quillay,0,0
Región de Los Lagos,Puerto Montt,Raulí,0,0
Región de Los Lagos,Puerto Montt,Tamarugo,0,0
Región de Los Lagos,Puerto Montt,Otras Especies Exóticas,1,0.1
Región de Los Lagos,Puerto Montt,Otras Coníferas,1,0.5
Región de Los Lagos,Puerto Montt,Otras Especies Nativas,1,0.1
Región de Los Lagos,Puerto Montt,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Calbuco,Total,215,2393.5635854524
Región de Los Lagos,Calbuco,Sin clasificar,3,3.7
Región de Los Lagos,Calbuco,Acacia,0,0
Región de Los Lagos,Calbuco,Álamo,0,0
Región de Los Lagos,Calbuco,Aromo,4,8
Región de Los Lagos,Calbuco,Atriplex sp,0,0
Región de Los Lagos,Calbuco,Eucalipto Blanco (Eucalyptus Globulus),186,253.12
Región de Los Lagos,Calbuco,Eucalyptus Nitens,9,2118.3385854524
Región de Los Lagos,Calbuco,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Calbuco,Pino Radiata o Insigne (Pinus Radiata),15,4.105
Región de Los Lagos,Calbuco,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Los Lagos,Calbuco,Coigüe,2,0.55
Región de Los Lagos,Calbuco,Quillay,0,0
Región de Los Lagos,Calbuco,Raulí,0,0
Región de Los Lagos,Calbuco,Tamarugo,0,0
Región de Los Lagos,Calbuco,Otras Especies Exóticas,1,4
Región de Los Lagos,Calbuco,Otras Coníferas,1,0.5
Región de Los Lagos,Calbuco,Otras Especies Nativas,3,1.25
Región de Los Lagos,Calbuco,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Cochamó,Total,12,270.40117605548
Región de Los Lagos,Cochamó,Sin clasificar,0,0
Región de Los Lagos,Cochamó,Acacia,0,0
Región de Los Lagos,Cochamó,Álamo,2,0.267753264656
Región de Los Lagos,Cochamó,Aromo,0,0
Región de Los Lagos,Cochamó,Atriplex sp,0,0
Región de Los Lagos,Cochamó,Eucalipto Blanco (Eucalyptus Globulus),7,16.104919983
Región de Los Lagos,Cochamó,Eucalyptus Nitens,1,244.646119758264
Región de Los Lagos,Cochamó,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Cochamó,Pino Radiata o Insigne (Pinus Radiata),4,5.927827764752
Región de Los Lagos,Cochamó,Pino Oregón (Pseudotsuga Menziesii),1,0.010078998048
Región de Los Lagos,Cochamó,Coigüe,0,0
Región de Los Lagos,Cochamó,Quillay,0,0
Región de Los Lagos,Cochamó,Raulí,0,0
Región de Los Lagos,Cochamó,Tamarugo,0,0
Región de Los Lagos,Cochamó,Otras Especies Exóticas,3,3.439436787736
Región de Los Lagos,Cochamó,Otras Coníferas,0,0
Región de Los Lagos,Cochamó,Otras Especies Nativas,1,0.005039499023999999
Región de Los Lagos,Cochamó,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Fresia,Total,155,2591.495815320955
Región de Los Lagos,Fresia,Sin clasificar,0,0
Región de Los Lagos,Fresia,Acacia,0,0
Región de Los Lagos,Fresia,Álamo,1,0.5
Región de Los Lagos,Fresia,Aromo,1,6
Región de Los Lagos,Fresia,Atriplex sp,0,0
Región de Los Lagos,Fresia,Eucalipto Blanco (Eucalyptus Globulus),84,491.80220045555
Región de Los Lagos,Fresia,Eucalyptus Nitens,33,1707.99641046091
Región de Los Lagos,Fresia,Pino Ponderosa (Pinus Ponderosa),2,5.32754880705
Región de Los Lagos,Fresia,Pino Radiata o Insigne (Pinus Radiata),49,284.544287696245
Región de Los Lagos,Fresia,Pino Oregón (Pseudotsuga Menziesii),23,34.6896112242
Región de Los Lagos,Fresia,Coigüe,0,0
Región de Los Lagos,Fresia,Quillay,0,0
Región de Los Lagos,Fresia,Raulí,1,2
Región de Los Lagos,Fresia,Tamarugo,0,0
Región de Los Lagos,Fresia,Otras Especies Exóticas,1,0.3857566770000001
Región de Los Lagos,Fresia,Otras Coníferas,0,0
Región de Los Lagos,Fresia,Otras Especies Nativas,5,43.25
Región de Los Lagos,Fresia,Especie Nativa y Especie Exótica,1,15
Región de Los Lagos,Frutillar,Total,30,417.75
Región de Los Lagos,Frutillar,Sin clasificar,0,0
Región de Los Lagos,Frutillar,Acacia,0,0
Región de Los Lagos,Frutillar,Álamo,4,11.5
Región de Los Lagos,Frutillar,Aromo,0,0
Región de Los Lagos,Frutillar,Atriplex sp,0,0
Región de Los Lagos,Frutillar,Eucalipto Blanco (Eucalyptus Globulus),7,20.55
Región de Los Lagos,Frutillar,Eucalyptus Nitens,3,288
Región de Los Lagos,Frutillar,Pino Ponderosa (Pinus Ponderosa),2,10
Región de Los Lagos,Frutillar,Pino Radiata o Insigne (Pinus Radiata),11,42.3
Región de Los Lagos,Frutillar,Pino Oregón (Pseudotsuga Menziesii),4,12.5
Región de Los Lagos,Frutillar,Coigüe,0,0
Región de Los Lagos,Frutillar,Quillay,0,0
Región de Los Lagos,Frutillar,Raulí,0,0
Región de Los Lagos,Frutillar,Tamarugo,0,0
Región de Los Lagos,Frutillar,Otras Especies Exóticas,0,0
Región de Los Lagos,Frutillar,Otras Coníferas,0,0
Región de Los Lagos,Frutillar,Otras Especies Nativas,1,10
Región de Los Lagos,Frutillar,Especie Nativa y Especie Exótica,1,22.9
Región de Los Lagos,Los Muermos,Total,206,637.284412883
Región de Los Lagos,Los Muermos,Sin clasificar,2,1.8
Región de Los Lagos,Los Muermos,Acacia,0,0
Región de Los Lagos,Los Muermos,Álamo,0,0
Región de Los Lagos,Los Muermos,Aromo,0,0
Región de Los Lagos,Los Muermos,Atriplex sp,0,0
Región de Los Lagos,Los Muermos,Eucalipto Blanco (Eucalyptus Globulus),126,251.50403470715
Región de Los Lagos,Los Muermos,Eucalyptus Nitens,50,252.49403470715
Región de Los Lagos,Los Muermos,Pino Ponderosa (Pinus Ponderosa),2,3.63606305275
Región de Los Lagos,Los Muermos,Pino Radiata o Insigne (Pinus Radiata),41,39.72
Región de Los Lagos,Los Muermos,Pino Oregón (Pseudotsuga Menziesii),9,48.42210412145
Región de Los Lagos,Los Muermos,Coigüe,2,1.8
Región de Los Lagos,Los Muermos,Quillay,0,0
Región de Los Lagos,Los Muermos,Raulí,0,0
Región de Los Lagos,Los Muermos,Tamarugo,0,0
Región de Los Lagos,Los Muermos,Otras Especies Exóticas,16,37.2081762945
Región de Los Lagos,Los Muermos,Otras Coníferas,0,0
Región de Los Lagos,Los Muermos,Otras Especies Nativas,3,0.7
Región de Los Lagos,Los Muermos,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Llanquihue,Total,33,135.3692550006
Región de Los Lagos,Llanquihue,Sin clasificar,0,0
Región de Los Lagos,Llanquihue,Acacia,0,0
Región de Los Lagos,Llanquihue,Álamo,0,0
Región de Los Lagos,Llanquihue,Aromo,0,0
Región de Los Lagos,Llanquihue,Atriplex sp,0,0
Región de Los Lagos,Llanquihue,Eucalipto Blanco (Eucalyptus Globulus),22,60.75
Región de Los Lagos,Llanquihue,Eucalyptus Nitens,5,49.246835443
Región de Los Lagos,Llanquihue,Pino Ponderosa (Pinus Ponderosa),1,0.6469002696
Región de Los Lagos,Llanquihue,Pino Radiata o Insigne (Pinus Radiata),6,12.75
Región de Los Lagos,Llanquihue,Pino Oregón (Pseudotsuga Menziesii),2,6.25
Región de Los Lagos,Llanquihue,Coigüe,0,0
Región de Los Lagos,Llanquihue,Quillay,0,0
Región de Los Lagos,Llanquihue,Raulí,0,0
Región de Los Lagos,Llanquihue,Tamarugo,0,0
Región de Los Lagos,Llanquihue,Otras Especies Exóticas,1,2.225519288
Región de Los Lagos,Llanquihue,Otras Coníferas,0,0
Región de Los Lagos,Llanquihue,Otras Especies Nativas,2,3.5
Región de Los Lagos,Llanquihue,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Maullín,Total,184,1609.3614145476
Región de Los Lagos,Maullín,Sin clasificar,1,5
Región de Los Lagos,Maullín,Acacia,0,0
Región de Los Lagos,Maullín,Álamo,0,0
Región de Los Lagos,Maullín,Aromo,0,0
Región de Los Lagos,Maullín,Atriplex sp,0,0
Región de Los Lagos,Maullín,Eucalipto Blanco (Eucalyptus Globulus),61,250.05
Región de Los Lagos,Maullín,Eucalyptus Nitens,107,577.9614145476
Región de Los Lagos,Maullín,Pino Ponderosa (Pinus Ponderosa),5,6.5
Región de Los Lagos,Maullín,Pino Radiata o Insigne (Pinus Radiata),14,759.95
Región de Los Lagos,Maullín,Pino Oregón (Pseudotsuga Menziesii),9,7.3
Región de Los Lagos,Maullín,Coigüe,1,0.1
Región de Los Lagos,Maullín,Quillay,0,0
Región de Los Lagos,Maullín,Raulí,0,0
Región de Los Lagos,Maullín,Tamarugo,0,0
Región de Los Lagos,Maullín,Otras Especies Exóticas,0,0
Región de Los Lagos,Maullín,Otras Coníferas,0,0
Región de Los Lagos,Maullín,Otras Especies Nativas,2,1.5
Región de Los Lagos,Maullín,Especie Nativa y Especie Exótica,1,1
Región de Los Lagos,Puerto Varas,Total,52,572.976736164055
Región de Los Lagos,Puerto Varas,Sin clasificar,0,0
Región de Los Lagos,Puerto Varas,Acacia,0,0
Región de Los Lagos,Puerto Varas,Álamo,1,0.069306165346
Región de Los Lagos,Puerto Varas,Aromo,0,0
Región de Los Lagos,Puerto Varas,Atriplex sp,0,0
Región de Los Lagos,Puerto Varas,Eucalipto Blanco (Eucalyptus Globulus),23,100.523368699875
Región de Los Lagos,Puerto Varas,Eucalyptus Nitens,10,266.587571103999
Región de Los Lagos,Puerto Varas,Pino Ponderosa (Pinus Ponderosa),1,0.8894878706
Región de Los Lagos,Puerto Varas,Pino Radiata o Insigne (Pinus Radiata),15,28.093144967382
Región de Los Lagos,Puerto Varas,Pino Oregón (Pseudotsuga Menziesii),8,24.260310008068
Región de Los Lagos,Puerto Varas,Coigüe,0,0
Región de Los Lagos,Puerto Varas,Quillay,0,0
Región de Los Lagos,Puerto Varas,Raulí,0,0
Región de Los Lagos,Puerto Varas,Tamarugo,0,0
Región de Los Lagos,Puerto Varas,Otras Especies Exóticas,9,69.848392344751
Región de Los Lagos,Puerto Varas,Otras Coníferas,1,0.7
Región de Los Lagos,Puerto Varas,Otras Especies Nativas,2,82.005155004034
Región de Los Lagos,Puerto Varas,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Castro,Total,44,36.295
Región de Los Lagos,Castro,Sin clasificar,1,0.5
Región de Los Lagos,Castro,Acacia,0,0
Región de Los Lagos,Castro,Álamo,1,0.3
Región de Los Lagos,Castro,Aromo,0,0
Región de Los Lagos,Castro,Atriplex sp,0,0
Región de Los Lagos,Castro,Eucalipto Blanco (Eucalyptus Globulus),17,16.825
Región de Los Lagos,Castro,Eucalyptus Nitens,20,7.81
Región de Los Lagos,Castro,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Castro,Pino Radiata o Insigne (Pinus Radiata),2,0.35
Región de Los Lagos,Castro,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Los Lagos,Castro,Coigüe,0,0
Región de Los Lagos,Castro,Quillay,0,0
Región de Los Lagos,Castro,Raulí,0,0
Región de Los Lagos,Castro,Tamarugo,0,0
Región de Los Lagos,Castro,Otras Especies Exóticas,0,0
Región de Los Lagos,Castro,Otras Coníferas,0,0
Región de Los Lagos,Castro,Otras Especies Nativas,3,9.5
Región de Los Lagos,Castro,Especie Nativa y Especie Exótica,2,1.01
Región de Los Lagos,Ancud,Total,178,574.851
Región de Los Lagos,Ancud,Sin clasificar,2,5.4
Región de Los Lagos,Ancud,Acacia,0,0
Región de Los Lagos,Ancud,Álamo,0,0
Región de Los Lagos,Ancud,Aromo,3,0.109
Región de Los Lagos,Ancud,Atriplex sp,0,0
Región de Los Lagos,Ancud,Eucalipto Blanco (Eucalyptus Globulus),67,135.195
Región de Los Lagos,Ancud,Eucalyptus Nitens,69,350.985
Región de Los Lagos,Ancud,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Ancud,Pino Radiata o Insigne (Pinus Radiata),14,19.23
