total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región Metropolitana de Santiago,Isla De Maipo,Sin clasificar,0,0
Región Metropolitana de Santiago,Isla De Maipo,Acacia,0,0
Región Metropolitana de Santiago,Isla De Maipo,Álamo,0,0
Región Metropolitana de Santiago,Isla De Maipo,Aromo,0,0
Región Metropolitana de Santiago,Isla De Maipo,Atriplex sp,0,0
Región Metropolitana de Santiago,Isla De Maipo,Eucalipto Blanco (Eucalyptus Globulus),3,59.72000000000001
Región Metropolitana de Santiago,Isla De Maipo,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,Isla De Maipo,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Isla De Maipo,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,Isla De Maipo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Isla De Maipo,Coigüe,0,0
Región Metropolitana de Santiago,Isla De Maipo,Quillay,0,0
Región Metropolitana de Santiago,Isla De Maipo,Raulí,0,0
Región Metropolitana de Santiago,Isla De Maipo,Tamarugo,0,0
Región Metropolitana de Santiago,Isla De Maipo,Otras Especies Exóticas,1,3
Región Metropolitana de Santiago,Isla De Maipo,Otras Coníferas,0,0
Región Metropolitana de Santiago,Isla De Maipo,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,Isla De Maipo,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,Padre Hurtado,Total,4,16.8
Región Metropolitana de Santiago,Padre Hurtado,Sin clasificar,0,0
Región Metropolitana de Santiago,Padre Hurtado,Acacia,0,0
Región Metropolitana de Santiago,Padre Hurtado,Álamo,0,0
Región Metropolitana de Santiago,Padre Hurtado,Aromo,0,0
Región Metropolitana de Santiago,Padre Hurtado,Atriplex sp,0,0
Región Metropolitana de Santiago,Padre Hurtado,Eucalipto Blanco (Eucalyptus Globulus),3,11.3
Región Metropolitana de Santiago,Padre Hurtado,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,Padre Hurtado,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Padre Hurtado,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,Padre Hurtado,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Padre Hurtado,Coigüe,0,0
Región Metropolitana de Santiago,Padre Hurtado,Quillay,1,5.5
Región Metropolitana de Santiago,Padre Hurtado,Raulí,0,0
Región Metropolitana de Santiago,Padre Hurtado,Tamarugo,0,0
Región Metropolitana de Santiago,Padre Hurtado,Otras Especies Exóticas,0,0
Región Metropolitana de Santiago,Padre Hurtado,Otras Coníferas,0,0
Región Metropolitana de Santiago,Padre Hurtado,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,Padre Hurtado,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,Peñaflor,Total,0,0
Región Metropolitana de Santiago,Peñaflor,Sin clasificar,0,0
Región Metropolitana de Santiago,Peñaflor,Acacia,0,0
Región Metropolitana de Santiago,Peñaflor,Álamo,0,0
Región Metropolitana de Santiago,Peñaflor,Aromo,0,0
Región Metropolitana de Santiago,Peñaflor,Atriplex sp,0,0
Región Metropolitana de Santiago,Peñaflor,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región Metropolitana de Santiago,Peñaflor,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,Peñaflor,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Peñaflor,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,Peñaflor,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Peñaflor,Coigüe,0,0
Región Metropolitana de Santiago,Peñaflor,Quillay,0,0
Región Metropolitana de Santiago,Peñaflor,Raulí,0,0
Región Metropolitana de Santiago,Peñaflor,Tamarugo,0,0
Región Metropolitana de Santiago,Peñaflor,Otras Especies Exóticas,0,0
Región Metropolitana de Santiago,Peñaflor,Otras Coníferas,0,0
Región Metropolitana de Santiago,Peñaflor,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,Peñaflor,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Total Región,Total,1197,89924.513
Región del Libertador General Bernardo O'Higgins,Total Región,Sin clasificar,9,21.54
Región del Libertador General Bernardo O'Higgins,Total Región,Acacia,2,8.67
Región del Libertador General Bernardo O'Higgins,Total Región,Álamo,91,390.07
Región del Libertador General Bernardo O'Higgins,Total Región,Aromo,11,72.1
Región del Libertador General Bernardo O'Higgins,Total Región,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Total Región,Eucalipto Blanco (Eucalyptus Globulus),888,27232.092
Región del Libertador General Bernardo O'Higgins,Total Región,Eucalyptus Nitens,63,1558.752
Región del Libertador General Bernardo O'Higgins,Total Región,Pino Ponderosa (Pinus Ponderosa),43,967.76
Región del Libertador General Bernardo O'Higgins,Total Región,Pino Radiata o Insigne (Pinus Radiata),348,51522.613
Región del Libertador General Bernardo O'Higgins,Total Región,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Total Región,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Total Región,Quillay,21,490.13
Región del Libertador General Bernardo O'Higgins,Total Región,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Total Región,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Total Región,Otras Especies Exóticas,9,2437.4
Región del Libertador General Bernardo O'Higgins,Total Región,Otras Coníferas,5,723.2
Región del Libertador General Bernardo O'Higgins,Total Región,Otras Especies Nativas,17,4487.486
Región del Libertador General Bernardo O'Higgins,Total Región,Especie Nativa y Especie Exótica,6,12.7
Región del Libertador General Bernardo O'Higgins,Rancagua,Total,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Rancagua,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Total,8,130.98759124088
Región del Libertador General Bernardo O'Higgins,Codegua,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Eucalipto Blanco (Eucalyptus Globulus),7,30.98759124088
Región del Libertador General Bernardo O'Higgins,Codegua,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Codegua,Otras Coníferas,1,60
Región del Libertador General Bernardo O'Higgins,Codegua,Otras Especies Nativas,1,40
Región del Libertador General Bernardo O'Higgins,Codegua,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Total,46,241.9
Región del Libertador General Bernardo O'Higgins,Coinco,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Álamo,38,230.31
Región del Libertador General Bernardo O'Higgins,Coinco,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Eucalipto Blanco (Eucalyptus Globulus),10,11.54
Región del Libertador General Bernardo O'Higgins,Coinco,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Pino Ponderosa (Pinus Ponderosa),1,0.05
Región del Libertador General Bernardo O'Higgins,Coinco,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Coinco,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Total,44,124.4
Región del Libertador General Bernardo O'Higgins,Coltauco,Sin clasificar,1,1
Región del Libertador General Bernardo O'Higgins,Coltauco,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Álamo,38,109.8
Región del Libertador General Bernardo O'Higgins,Coltauco,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Eucalipto Blanco (Eucalyptus Globulus),2,7.6
Región del Libertador General Bernardo O'Higgins,Coltauco,Eucalyptus Nitens,3,6
Región del Libertador General Bernardo O'Higgins,Coltauco,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Coltauco,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Total,15,28.36
Región del Libertador General Bernardo O'Higgins,Doñihue,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Álamo,4,16.75
Región del Libertador General Bernardo O'Higgins,Doñihue,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Eucalipto Blanco (Eucalyptus Globulus),6,7.6
Región del Libertador General Bernardo O'Higgins,Doñihue,Eucalyptus Nitens,5,4.01
Región del Libertador General Bernardo O'Higgins,Doñihue,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Doñihue,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Total,3,50.11240875912
Región del Libertador General Bernardo O'Higgins,Graneros,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Aromo,1,7
Región del Libertador General Bernardo O'Higgins,Graneros,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Eucalipto Blanco (Eucalyptus Globulus),1,0.31240875912
Región del Libertador General Bernardo O'Higgins,Graneros,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Quillay,3,31.5
Región del Libertador General Bernardo O'Higgins,Graneros,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Graneros,Otras Especies Nativas,1,4.3
Región del Libertador General Bernardo O'Higgins,Graneros,Especie Nativa y Especie Exótica,1,7
Región del Libertador General Bernardo O'Higgins,Las Cabras,Total,22,4148.546
Región del Libertador General Bernardo O'Higgins,Las Cabras,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Acacia,1,0.1
Región del Libertador General Bernardo O'Higgins,Las Cabras,Álamo,1,1
Región del Libertador General Bernardo O'Higgins,Las Cabras,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Eucalipto Blanco (Eucalyptus Globulus),14,94.35
Región del Libertador General Bernardo O'Higgins,Las Cabras,Eucalyptus Nitens,2,1.7
Región del Libertador General Bernardo O'Higgins,Las Cabras,Pino Ponderosa (Pinus Ponderosa),3,2
Región del Libertador General Bernardo O'Higgins,Las Cabras,Pino Radiata o Insigne (Pinus Radiata),3,40
Región del Libertador General Bernardo O'Higgins,Las Cabras,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Otras Especies Exóticas,1,6
Región del Libertador General Bernardo O'Higgins,Las Cabras,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Las Cabras,Otras Especies Nativas,1,4003.396
Región del Libertador General Bernardo O'Higgins,Las Cabras,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Total,3,305.41
Región del Libertador General Bernardo O'Higgins,Machalí,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Eucalipto Blanco (Eucalyptus Globulus),2,7.58
Región del Libertador General Bernardo O'Higgins,Machalí,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Quillay,3,297.83
Región del Libertador General Bernardo O'Higgins,Machalí,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Machalí,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Malloa,Total,24,94.24
Región del Libertador General Bernardo O'Higgins,Malloa,Sin clasificar,3,6.24
Región del Libertador General Bernardo O'Higgins,Malloa,Acacia,0,0
