total_nacional_region,comuna_6_7,tipo_de_cultivo,especie,numero_de_upa_8910,superficie_total_cultivo_ha,riego__superficie_ha,secano_superficie_ha,sin_clasificar_11_superficie_ha
Región del Biobío,Total Región,Forrajeras,Arvejilla,1,1,1,0,0
Región del Biobío,Total Región,Forrajeras,Avena (Forrajera) Sola,793,2125.514,628.6850000000001,1496.829,0
Región del Biobío,Total Región,Forrajeras,Avena Asociada,209,489.991,119.111,370.88,0
Región del Biobío,Total Región,Forrajeras,Ballica Anual,127,933.815,674.965,258.85,0
Región del Biobío,Total Región,Forrajeras,Ballica Bianual,66,1205.36,1107.56,97.8,0
Región del Biobío,Total Región,Forrajeras,Ballica Perenne o Persistente,106,1278.537,906.417,372.12,0
Región del Biobío,Total Región,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región del Biobío,Total Región,Forrajeras,Cebada Forrajera (incluye silo),5,8.65,1.25,7.4,0
Región del Biobío,Total Región,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región del Biobío,Total Región,Forrajeras,Col,0,0,0,0,0
Región del Biobío,Total Región,Forrajeras,Falaris,1,2,0,2,0
Región del Biobío,Total Región,Forrajeras,Festuca,23,546.96,244.5,302.46,0
Región del Biobío,Total Región,Forrajeras,Haba Forrajera,0,0,0,0,0
Región del Biobío,Total Región,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región del Biobío,Total Región,Forrajeras,Maíz Para Silo,92,2776.31,2772.61,3.7,0
Región del Biobío,Total Región,Forrajeras,Mezcla de Forrajeras,119,1123.993,1007.643,116.35,0
Región del Biobío,Total Región,Forrajeras,Mijo,0,0,0,0,0
Región del Biobío,Total Región,Forrajeras,Nabo (incluye silo),2,3,2.5,0.5,0
Región del Biobío,Total Región,Forrajeras,Pasto Canario,1,8,8,0,0
Región del Biobío,Total Región,Forrajeras,Pasto Miel,2,8,7,1,0
Región del Biobío,Total Región,Forrajeras,Pasto Ovillo,4,51.5,49.5,2,0
Región del Biobío,Total Región,Forrajeras,Sorgo,1,6,6,0,0
Región del Biobío,Total Región,Forrajeras,Raps Forrajero,2,89,0,89,0
Región del Biobío,Total Región,Forrajeras,Topinambur,1,0.5,0,0.5,0
Región del Biobío,Total Región,Forrajeras,Trébol Alejandrino,9,17,15,2,0
Región del Biobío,Total Región,Forrajeras,Trébol Balansa,4,8,3.5,4.5,0
Región del Biobío,Total Región,Forrajeras,Trébol Blanco,111,593.135,498.295,94.84,0
Región del Biobío,Total Región,Forrajeras,Trébol Encarnado,6,13,2.5,10.5,0
Región del Biobío,Total Región,Forrajeras,Trébol Ladino,2,30.75,0.75,30,0
Región del Biobío,Total Región,Forrajeras,Trébol Rosado,614,2022.117,1569.162,452.955,0
Región del Biobío,Total Región,Forrajeras,Trébol Subterráneo,26,206.645,108.525,98.12,0
Región del Biobío,Total Región,Forrajeras,Vicia,9,68.5,56,12.5,0
Región del Biobío,Total Región,Forrajeras,Otras Forrajeras Anuales,30,356.06,59.41,296.65,0
Región del Biobío,Total Región,Forrajeras,Otras Forrajeras Permanentes,14,37.7,31.5,6.2,0
Región del Biobío,Total Región,Cultivos Industriales,Total,121,7200.952,4586.742,2601.7,12.51
Región del Biobío,Total Región,Cultivos Industriales,Sin Clasificar,4,12.51,0,0,12.51
Región del Biobío,Total Región,Cultivos Industriales,Achicoria,25,1821.5,1821.5,0,0
Región del Biobío,Total Región,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Algodón,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Colza,1,12,12,0,0
Región del Biobío,Total Región,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Hinojo,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Jojoba,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Linaza,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Lupino Dulce,3,70,0,70,0
Región del Biobío,Total Región,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Maní,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Maravilla,4,62.85000000000001,62.85000000000001,0,0
Región del Biobío,Total Región,Cultivos Industriales,Mimbre,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Mostaza,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Raps (Canola),42,3049.64,524.44,2525.2,0
Región del Biobío,Total Región,Cultivos Industriales,Remolacha,52,2000.8,1994.3,6.5,0
Región del Biobío,Total Región,Cultivos Industriales,Soya,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Tabaco,11,93,93,0,0
Región del Biobío,Total Región,Cultivos Industriales,Tomate,2,0.05200000000000001,0.05200000000000001,0,0
Región del Biobío,Total Región,Cultivos Industriales,Topinambur,0,0,0,0,0
Región del Biobío,Total Región,Cultivos Industriales,Otros Industriales,7,78.6,78.6,0,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Total,3191,3598.814,1383.185,2175.333,40.296
Región del Biobío,Total Región,Leguminosas y Tubérculos,Sin Clasificar,68,40.296,0,0,40.296
Región del Biobío,Total Región,Leguminosas y Tubérculos,Arveja (Grano Seco),296,210.114,37.885,172.229,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Chícharo,29,10.528,1.36,9.168,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Garbanzo,14,3.684,0.155,3.529,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Lenteja,91,77.843,8.05,69.793,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Poroto (Grano Seco),791,534.175,356.685,177.49,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Otras Leguminosas,83,299.483,225.118,74.365,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Papa,2720,2269.773,622.614,1647.159,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Papa Nativa,18,57.02500000000001,35.725,21.3,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Topinambur,2,0.113,0.113,0,0
Región del Biobío,Total Región,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,12,95.78,95.48,0.3,0
Región del Biobío,Total Región,Vides para vinificación y uvas pisqueras,Total,650,2002.192,1322.845,676.847,2.5
Región del Biobío,Total Región,Vides para vinificación y uvas pisqueras,Sin Clasificar,3,2.5,0,0,2.5
Región del Biobío,Total Región,Vides para vinificación y uvas pisqueras,Tintas,400,960.7149999999999,538.7719999999999,421.943,0
Región del Biobío,Total Región,Vides para vinificación y uvas pisqueras,Blancas,302,1038.977,784.073,254.904,0
Región del Biobío,Total Región,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Total,2,2,0,2,0
Región del Biobío,Concepción,Cereales,Sin Clasificar,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Amaranto,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Arroz,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Avena (Grano Seco),1,1,0,1,0
Región del Biobío,Concepción,Cereales,Cebada Cervecera,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Centeno,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Chía,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Maíz,1,1,0,1,0
Región del Biobío,Concepción,Cereales,Mijo,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Quinoa,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Sorgo,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Trigo Blanco,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Trigo Candeal,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Triticale,0,0,0,0,0
Región del Biobío,Concepción,Cereales,Otros Cereales,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Total,3,7.2,5,2.2,0
Región del Biobío,Concepción,Forrajeras,Sin Clasificar,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Alfalfa,1,1,0,1,0
Región del Biobío,Concepción,Forrajeras,Arveja Forrajera,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Arvejilla,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Avena (Forrajera) Sola,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Avena Asociada,1,1.2,0,1.2,0
Región del Biobío,Concepción,Forrajeras,Ballica Anual,1,5,5,0,0
Región del Biobío,Concepción,Forrajeras,Ballica Bianual,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Ballica Perenne o Persistente,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Col,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Falaris,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Festuca,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Haba Forrajera,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Maíz Para Silo,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Mezcla de Forrajeras,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Mijo,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Pasto Canario,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Pasto Miel,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Sorgo,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Raps Forrajero,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Topinambur,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Trébol Balansa,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Trébol Blanco,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Trébol Ladino,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Trébol Rosado,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Vicia,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Otras Forrajeras Anuales,0,0,0,0,0
Región del Biobío,Concepción,Forrajeras,Otras Forrajeras Permanentes,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Total,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Sin Clasificar,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Achicoria,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Algodón,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Colza,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Hinojo,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Jojoba,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Linaza,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Maní,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Maravilla,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Mimbre,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Mostaza,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Raps (Canola),0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Remolacha,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Soya,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Tabaco,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Tomate,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Topinambur,0,0,0,0,0
Región del Biobío,Concepción,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Total,9,8.129999999999999,7.63,0.5,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Sin Clasificar,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Arveja (Grano Seco),0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Lenteja,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Poroto (Grano Seco),1,6,6,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Otras Leguminosas,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Papa,8,2.13,1.63,0.5,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Papa Nativa,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región del Biobío,Concepción,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,0,0,0,0,0
Región del Biobío,Concepción,Vides para vinificación y uvas pisqueras,Total,3,1.102,0.002,1.1,0
Región del Biobío,Concepción,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región del Biobío,Concepción,Vides para vinificación y uvas pisqueras,Tintas,3,1.102,0.002,1.1,0
Región del Biobío,Concepción,Vides para vinificación y uvas pisqueras,Blancas,0,0,0,0,0
Región del Biobío,Concepción,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región del Biobío,Florida,Cereales,Total,48,362.15,76.35,285.8,0
Región del Biobío,Florida,Cereales,Sin Clasificar,0,0,0,0,0
Región del Biobío,Florida,Cereales,Amaranto,0,0,0,0,0
Región del Biobío,Florida,Cereales,Arroz,0,0,0,0,0
Región del Biobío,Florida,Cereales,Avena (Grano Seco),18,45.9,0,45.9,0
Región del Biobío,Florida,Cereales,Cebada Cervecera,0,0,0,0,0
Región del Biobío,Florida,Cereales,Centeno,0,0,0,0,0
Región del Biobío,Florida,Cereales,Chía,0,0,0,0,0
Región del Biobío,Florida,Cereales,Maíz,6,1.45,1.35,0.1,0
Región del Biobío,Florida,Cereales,Mijo,0,0,0,0,0
Región del Biobío,Florida,Cereales,Quinoa,0,0,0,0,0
Región del Biobío,Florida,Cereales,Sorgo,0,0,0,0,0
Región del Biobío,Florida,Cereales,Trigo Blanco,29,49.8,0,49.8,0
Región del Biobío,Florida,Cereales,Trigo Candeal,0,0,0,0,0
Región del Biobío,Florida,Cereales,Triticale,3,75,75,0,0
Región del Biobío,Florida,Cereales,Otros Cereales,1,190,0,190,0
Región del Biobío,Florida,Forrajeras,Total,15,60.9,46.75,14.15,0
Región del Biobío,Florida,Forrajeras,Sin Clasificar,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Alfalfa,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Arveja Forrajera,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Arvejilla,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Avena (Forrajera) Sola,7,39.45,33,6.45,0
Región del Biobío,Florida,Forrajeras,Avena Asociada,4,7.7,5,2.7,0
Región del Biobío,Florida,Forrajeras,Ballica Anual,1,2,2,0,0
Región del Biobío,Florida,Forrajeras,Ballica Bianual,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Ballica Perenne o Persistente,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Col,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Falaris,1,2,0,2,0
Región del Biobío,Florida,Forrajeras,Festuca,1,1,0,1,0
Región del Biobío,Florida,Forrajeras,Haba Forrajera,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Maíz Para Silo,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Mezcla de Forrajeras,2,5.75,5.75,0,0
Región del Biobío,Florida,Forrajeras,Mijo,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Pasto Canario,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Pasto Miel,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Pasto Ovillo,1,2,0,2,0
Región del Biobío,Florida,Forrajeras,Sorgo,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Raps Forrajero,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Topinambur,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Trébol Balansa,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Trébol Blanco,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Trébol Ladino,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Trébol Rosado,1,1,1,0,0
Región del Biobío,Florida,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Vicia,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Otras Forrajeras Anuales,0,0,0,0,0
Región del Biobío,Florida,Forrajeras,Otras Forrajeras Permanentes,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Total,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Sin Clasificar,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Achicoria,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Algodón,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Colza,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Hinojo,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Jojoba,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Linaza,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Maní,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Maravilla,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Mimbre,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Mostaza,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Raps (Canola),0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Remolacha,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Soya,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Tabaco,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Tomate,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Topinambur,0,0,0,0,0
Región del Biobío,Florida,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Total,61,35.121,24.896,10.225,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Sin Clasificar,0,0,0,0,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Arveja (Grano Seco),10,2.806,0.206,2.6,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Chícharo,1,0.25,0,0.25,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Garbanzo,1,0.11,0,0.11,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Lenteja,1,0.1,0,0.1,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Poroto (Grano Seco),21,12.11,10.735,1.375,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Otras Leguminosas,4,0.605,0.505,0.1,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Papa,42,19.09,13.4,5.69,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Papa Nativa,0,0,0,0,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Topinambur,1,0.05,0.05,0,0
Región del Biobío,Florida,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,0,0,0,0,0
Región del Biobío,Florida,Vides para vinificación y uvas pisqueras,Total,126,189.117,1.03,188.087,0
Región del Biobío,Florida,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región del Biobío,Florida,Vides para vinificación y uvas pisqueras,Tintas,23,16.05,0.53,15.52,0
Región del Biobío,Florida,Vides para vinificación y uvas pisqueras,Blancas,104,173.067,0.5,172.567,0
Región del Biobío,Florida,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región del Biobío,Penco,Cereales,Total,6,6.83,0,6.83,0
Región del Biobío,Penco,Cereales,Sin Clasificar,0,0,0,0,0
Región del Biobío,Penco,Cereales,Amaranto,0,0,0,0,0
Región del Biobío,Penco,Cereales,Arroz,0,0,0,0,0
Región del Biobío,Penco,Cereales,Avena (Grano Seco),6,4.83,0,4.83,0
Región del Biobío,Penco,Cereales,Cebada Cervecera,0,0,0,0,0
Región del Biobío,Penco,Cereales,Centeno,0,0,0,0,0
Región del Biobío,Penco,Cereales,Chía,0,0,0,0,0
Región del Biobío,Penco,Cereales,Maíz,0,0,0,0,0
Región del Biobío,Penco,Cereales,Mijo,0,0,0,0,0
Región del Biobío,Penco,Cereales,Quinoa,0,0,0,0,0
Región del Biobío,Penco,Cereales,Sorgo,0,0,0,0,0
Región del Biobío,Penco,Cereales,Trigo Blanco,0,0,0,0,0
Región del Biobío,Penco,Cereales,Trigo Candeal,1,2,0,2,0
Región del Biobío,Penco,Cereales,Triticale,0,0,0,0,0
Región del Biobío,Penco,Cereales,Otros Cereales,0,0,0,0,0
Región del Biobío,Penco,Forrajeras,Total,2,2,0,2,0
Región del Biobío,Penco,Forrajeras,Sin Clasificar,0,0,0,0,0
Región del Biobío,Penco,Forrajeras,Alfalfa,0,0,0,0,0
Región del Biobío,Penco,Forrajeras,Arveja Forrajera,0,0,0,0,0
Región del Biobío,Penco,Forrajeras,Arvejilla,0,0,0,0,0
Región del Biobío,Penco,Forrajeras,Avena (Forrajera) Sola,0,0,0,0,0
Región del Biobío,Penco,Forrajeras,Avena Asociada,0,0,0,0,0
