total_nacional_region____,comuna6_7____,especie____,total__numero_de_upa89__,total__superficie_ha__,total__superficie_ha__en_riego,total__superficie_ha__en_secano,total__superficie_ha__sin_clasificar_10,total__estado_desarrollo_ha__en_formacion_11,total__estado_desarrollo_ha__en_produccion_12,total__estado_desarrollo_ha__sin_clasificar_10
Región de La Araucanía,Collipulli,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Nogal,4,36.5,36.5,0,0,0.1,36.4,0
Región de La Araucanía,Collipulli,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Pera,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Uva de Mesa,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Otros Frutales,0,0,0,0,0,0,0,0
Región de La Araucanía,Collipulli,Quinta Frutal,100,24.753,6.327,18.426,0,0.135,24.618,0
Región de La Araucanía,Curacautín,Total,37,52.5105,1.461,51.0495,0,1.15,50.3605568789,1
Región de La Araucanía,Curacautín,Sin Clasificar,1,1,0,1,0,0,0,1
Región de La Araucanía,Curacautín,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Berries,7,2.25,1.3,0.95,0,1.15,1.1,0
Región de La Araucanía,Curacautín,Avellano Europeo,3,26.9588,0,26.9588,0,0,26.9588815807,0
Región de La Araucanía,Curacautín,Castaño,3,16.8082,0,16.8082,0,0,16.8082236853,0
Región de La Araucanía,Curacautín,Cerezo,2,1.1,0.1,1,0,0,1.1,0
Región de La Araucanía,Curacautín,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Limonero,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Manzana,1,0.05,0,0.05,0,0,0.05,0
Región de La Araucanía,Curacautín,Membrillo,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Nogal,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Pera,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Uva de Mesa,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Otros Frutales,0,0,0,0,0,0,0,0
Región de La Araucanía,Curacautín,Quinta Frutal,28,4.3435,0.06100000000000001,4.2825,0,0,4.3434516129,0
Región de La Araucanía,Ercilla,Total,12,37.0366,34.35,2.6866,0,14,22.6366096532,0.4
Región de La Araucanía,Ercilla,Sin Clasificar,1,0.4,0,0.4,0,0,0,0.4
Región de La Araucanía,Ercilla,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Berries,5,4.85,4.85,0,0,1,3.85,0
Región de La Araucanía,Ercilla,Avellano Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Castaño,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Cerezo,2,0.75,0.75,0,0,0.75,0,0
Región de La Araucanía,Ercilla,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Limonero,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Manzana,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Membrillo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Nogal,3,30.25,28.25,2,0,12.25,18,0
Región de La Araucanía,Ercilla,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Pera,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Rosa Mosqueta (Cultivada),1,0.25,0,0.25,0,0,0.25,0
Región de La Araucanía,Ercilla,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Uva de Mesa,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Otros Frutales,0,0,0,0,0,0,0,0
Región de La Araucanía,Ercilla,Quinta Frutal,2,0.5366,0.5,0.0366,0,0,0.5366096532,0
Región de La Araucanía,Lonquimay,Total,40,10.151,4.681,5.47,0,2.959,7.192,0
Región de La Araucanía,Lonquimay,Sin Clasificar,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Berries,9,3.36,3.36,0,0,0.5,2.86,0
Región de La Araucanía,Lonquimay,Avellano Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Castaño,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Cerezo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Limonero,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Manzana,5,2.155,0.755,1.4,0,1.405,0.75,0
Región de La Araucanía,Lonquimay,Membrillo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Nogal,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Pera,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Uva de Mesa,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Otros Frutales,0,0,0,0,0,0,0,0
Región de La Araucanía,Lonquimay,Quinta Frutal,26,4.636,0.5660000000000001,4.07,0,1.054,3.582,0
Región de La Araucanía,Los Sauces,Total,152,254.5253,211.1218,43.4035,0,66.48,188.0453253463,0
Región de La Araucanía,Los Sauces,Sin Clasificar,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Berries,36,30.75,30.65,0.1,0,1.75,29,0
Región de La Araucanía,Los Sauces,Avellano Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Castaño,5,4.5,0.5,4,0,1,3.5,0
Región de La Araucanía,Los Sauces,Cerezo,7,94.83,91.33,3.5,0,56.03,38.8,0
Región de La Araucanía,Los Sauces,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Ciruelo Europeo,2,0.4,0,0.4,0,0,0.4,0
Región de La Araucanía,Los Sauces,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Duraznero (Consumo Fresco),4,0.5,0.4,0.1,0,0.1,0.4,0
Región de La Araucanía,Los Sauces,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Limonero,1,0.75,0.75,0,0,0,0.75,0
Región de La Araucanía,Los Sauces,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Manzana,16,12.47,1.9,10.57,0,2.5,9.97,0
Región de La Araucanía,Los Sauces,Membrillo,4,0.8500000000000001,0.05,0.8,0,0,0.85,0
Región de La Araucanía,Los Sauces,"Moras, Murta y Zarzaparrila",1,0.5,0.5,0,0,0,0.5,0
Región de La Araucanía,Los Sauces,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Nogal,5,80.8388,80.8388,0,0,0.8,80.038767552,0
Región de La Araucanía,Los Sauces,Olivo,2,4.3,0,4.3,0,4,0.3,0
Región de La Araucanía,Los Sauces,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Pera,1,0.1,0.1,0,0,0,0.1,0
Región de La Araucanía,Los Sauces,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Los Sauces,Uva de Mesa,4,1.602,1.602,0,0,0,1.602,0
Región de La Araucanía,Los Sauces,Otros Frutales,3,0.45,0.25,0.2,0,0,0.45,0
Región de La Araucanía,Los Sauces,Quinta Frutal,92,21.6845,2.251,19.4335,0,0.3,21.3845577943,0
Región de La Araucanía,Lumaco,Total,53,29.5407,9.6952,19.8455,0,3.5007142857,26.04001003,0
Región de La Araucanía,Lumaco,Sin Clasificar,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Berries,8,3.2107,3.2107,0,0,1.1507142857,2.06,0
Región de La Araucanía,Lumaco,Avellano Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Castaño,4,4,0,4,0,0,4,0
Región de La Araucanía,Lumaco,Cerezo,6,2.78,2.35,0.43,0,0.25,2.53,0
Región de La Araucanía,Lumaco,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Duraznero (Consumo Fresco),1,0.5,0.5,0,0,0,0.5,0
Región de La Araucanía,Lumaco,Duraznero (Tipo Conservero),1,0.05,0.05,0,0,0,0.05,0
Región de La Araucanía,Lumaco,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Limonero,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Manzana,13,7.6895,1.8895,5.8,0,0.5,7.1894736842,0
Región de La Araucanía,Lumaco,Membrillo,1,0.5,0,0.5,0,0,0.5,0
Región de La Araucanía,Lumaco,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Nogal,1,1,1,0,0,1,0,0
Región de La Araucanía,Lumaco,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Pera,1,0.05,0.05,0,0,0,0.05,0
Región de La Araucanía,Lumaco,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Uva de Mesa,0,0,0,0,0,0,0,0
Región de La Araucanía,Lumaco,Otros Frutales,2,1.5,0,1.5,0,0,1.5,0
Región de La Araucanía,Lumaco,Quinta Frutal,26,8.2605,0.645,7.6155,0,0.6,7.6605363458,0
Región de La Araucanía,Purén,Total,224,80.1791,60.4555,19.7236,0,2.94,77.0390932875,0.2
Región de La Araucanía,Purén,Sin Clasificar,1,0.2,0,0.2,0,0,0,0.2
Región de La Araucanía,Purén,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Berries,15,5.85,5.35,0.5,0,1,4.85,0
Región de La Araucanía,Purén,Avellano Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Castaño,1,0.25,0.25,0,0,0,0.25,0
Región de La Araucanía,Purén,Cerezo,8,2.215,0.39,1.825,0,0.29,1.925,0
Región de La Araucanía,Purén,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Ciruelo Europeo,1,0.1,0.1,0,0,0,0.1,0
Región de La Araucanía,Purén,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Duraznero (Consumo Fresco),8,2.27,1.57,0.7,0,0.25,2.02,0
Región de La Araucanía,Purén,Duraznero (Tipo Conservero),1,0.125,0.125,0,0,0,0.125,0
Región de La Araucanía,Purén,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Limonero,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Manzana,42,24.1535,15.2085,8.945,0,0.7,23.4535263158,0
Región de La Araucanía,Purén,Membrillo,3,0.65,0.65,0,0,0,0.65,0
Región de La Araucanía,Purén,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Nogal,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Pera,1,0.1,0.1,0,0,0,0.1,0
Región de La Araucanía,Purén,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Uva de Mesa,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Otros Frutales,0,0,0,0,0,0,0,0
Región de La Araucanía,Purén,Quinta Frutal,156,44.26560000000001,36.712,7.5536,0,0.7,43.5655669717,0
Región de La Araucanía,Renaico,Total,77,903.7931000000001,887.4821000000001,16.301,0.01,132.645111857,770.648,0.5
Región de La Araucanía,Renaico,Sin Clasificar,1,0.5,0,0.5,0,0,0,0.5
Región de La Araucanía,Renaico,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Berries,15,78.78999999999999,78.78999999999999,0,0,6.3,72.49,0
Región de La Araucanía,Renaico,Avellano Europeo,1,9.0701,9.0701,0,0,9.070111857,0,0
Región de La Araucanía,Renaico,Castaño,1,0.5,0.5,0,0,0.5,0,0
Región de La Araucanía,Renaico,Cerezo,11,320.25,320.24,0,0.01,115.45,204.8,0
Región de La Araucanía,Renaico,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Limonero,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Manzana,6,464.24,464.24,0,0,0.25,463.99,0
Región de La Araucanía,Renaico,Membrillo,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Nogal,6,19.7,9.7,10,0,0,19.7,0
Región de La Araucanía,Renaico,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Pera,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Uva de Mesa,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Otros Frutales,0,0,0,0,0,0,0,0
Región de La Araucanía,Renaico,Quinta Frutal,47,10.743,4.942,5.801,0,1.075,9.668,0
Región de La Araucanía,Traiguén,Total,161,1092.2592,1076.6993,15.5599,0,185.3862857143,906.8728716904,0
Región de La Araucanía,Traiguén,Sin Clasificar,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Almendro,1,1,1,0,0,0,1,0
Región de La Araucanía,Traiguén,Berries,29,142.6573,142.6573,0,0,31.1012857143,111.556,0
Región de La Araucanía,Traiguén,Avellano Europeo,3,146.5,146.5,0,0,25,121.5,0
Región de La Araucanía,Traiguén,Castaño,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Cerezo,10,226.25,225.65,0.6,0,116.94,109.31,0
Región de La Araucanía,Traiguén,Chirimoyo,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Clementina,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Damasco,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Duraznero (Consumo Fresco),4,1,0.4,0.6,0,0,1,0
Región de La Araucanía,Traiguén,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Granado,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Higuera,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Kiwi,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Limón de Pica,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Limonero,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Mandarina,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Mango,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Manzana,16,554.5600000000001,551.21,3.35,0,10,544.56,0
Región de La Araucanía,Traiguén,Membrillo,1,0.2,0,0.2,0,0,0.2,0
Región de La Araucanía,Traiguén,"Moras, Murta y Zarzaparrila",1,3,3,0,0,0,3,0
Región de La Araucanía,Traiguén,Naranjo,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Nectarino,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Nogal,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Olivo,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Palto,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Papayo,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Pera,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Pistacho,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Pomelo,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Tuna,0,0,0,0,0,0,0,0
Región de La Araucanía,Traiguén,Uva de Mesa,2,0.6,0,0.6,0,0,0.6,0
Región de La Araucanía,Traiguén,Otros Frutales,3,1.402,1.002,0.4,0,1,0.402,0
Región de La Araucanía,Traiguén,Quinta Frutal,115,15.0899,5.28,9.8099,0,1.345,13.7448716904,0
Región de La Araucanía,Victoria,Total,131,819.071,776.051,43.02,0,253.058,565.263,0.75
Región de La Araucanía,Victoria,Sin Clasificar,2,0.75,0,0.75,0,0,0,0.75
Región de La Araucanía,Victoria,Almendro,0,0,0,0,0,0,0,0
Región de La Araucanía,Victoria,Berries,32,139.316,138.066,1.25,0,11.758,127.558,0
Región de La Araucanía,Victoria,Avellano Europeo,10,577.525,572.525,5,0,213.65,363.875,0
Región de La Araucanía,Victoria,Castaño,0,0,0,0,0,0,0,0
Región de La Araucanía,Victoria,Cerezo,3,7.7,7,0.7,0,7.7,0,0
Región de La Araucanía,Victoria,Chirimoyo,0,0,0,0,0,0,0,0
