total_nacional_region____,comuna6_7____,especie____,total__numero_de_upa89__,total__superficie_ha__,total__superficie_ha__en_riego,total__superficie_ha__en_secano,total__superficie_ha__sin_clasificar_10,total__estado_desarrollo_ha__en_formacion_11,total__estado_desarrollo_ha__en_produccion_12,total__estado_desarrollo_ha__sin_clasificar_10
Región del Libertador General Bernardo O'Higgins,Peumo,Duraznero (Tipo Conservero),1,0.1,0.1,0,0,0,0.1,0
Región del Libertador General Bernardo O'Higgins,Peumo,Granado,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Higuera,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Kiwi,4,169.325,169.325,0,0,8.948,160.377,0
Región del Libertador General Bernardo O'Higgins,Peumo,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Limón de Pica,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Limonero,18,107.758,107.758,0,0,3.55,104.208,0
Región del Libertador General Bernardo O'Higgins,Peumo,Mandarina,3,349.884,349.884,0,0,52.176,297.708,0
Región del Libertador General Bernardo O'Higgins,Peumo,Mango,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Manzana,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Membrillo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Naranjo,17,605.48,605.48,0,0,32.308,573.172,0
Región del Libertador General Bernardo O'Higgins,Peumo,Nectarino,8,74.5091,74.5091,0,0,9.4826420321,65.0264824698,0
Región del Libertador General Bernardo O'Higgins,Peumo,Nogal,3,20.35,20.35,0,0,0,20.35,0
Región del Libertador General Bernardo O'Higgins,Peumo,Olivo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Palto,38,760.361,760.361,0,0,116.505,643.856,0
Región del Libertador General Bernardo O'Higgins,Peumo,Papayo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Pera,6,278.912,239.256,0,39.656,16.512,262.4,0
Región del Libertador General Bernardo O'Higgins,Peumo,Pistacho,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Pomelo,3,39.423,39.423,0,0,2.75,36.673,0
Región del Libertador General Bernardo O'Higgins,Peumo,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Tuna,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Uva de Mesa,4,199.818,199.818,0,0,31.5,168.318,0
Región del Libertador General Bernardo O'Higgins,Peumo,Otros Frutales,2,7.25,7.25,0,0,0,7.25,0
Región del Libertador General Bernardo O'Higgins,Peumo,Quinta Frutal,6,5.15,4.95,0.2,0,0.4,4.55,0.2
Región del Libertador General Bernardo O'Higgins,Pichidegua,Total,148,4453.52,4395.66,57.86,0,1134.15,3261.51,57.86
Región del Libertador General Bernardo O'Higgins,Pichidegua,Sin Clasificar,5,60.66,2.8,57.86,0,0,2.8,57.86
Región del Libertador General Bernardo O'Higgins,Pichidegua,Almendro,4,2.27,2.27,0,0,0,2.27,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Berries,1,0.2,0.2,0,0,0,0.2,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Castaño,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Cerezo,19,393.45,393.45,0,0,295.08,98.37,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Chirimoyo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Ciruelo Europeo,10,190.95,190.95,0,0,53.5,137.45,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Ciruelo Japonés,5,92.13,92.13,0,0,8.48,83.65,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Clementina,2,40.3,40.3,0,0,0,40.3,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Damasco,2,1.95,1.95,0,0,0,1.95,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Duraznero (Consumo Fresco),5,65.62,65.62,0,0,0,65.62,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Duraznero (Tipo Conservero),2,10.2,10.2,0,0,0,10.2,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Granado,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Higuera,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Kiwi,3,24.34,24.34,0,0,9.34,15,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Limón de Pica,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Limonero,48,183.92,183.92,0,0,91.5,92.42,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Mandarina,13,904.3,904.3,0,0,280.3,624,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Mango,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Manzana,3,2,2,0,0,0,2,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Membrillo,3,11,11,0,0,0,11,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Naranjo,38,560.93,560.93,0,0,103.34,457.59,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Nectarino,8,195.31,195.31,0,0,27.41,167.9,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Nogal,11,185.84,185.84,0,0,56.6,129.24,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Olivo,5,561.59,561.59,0,0,1,560.59,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Palto,45,484.77,484.77,0,0,144.37,340.4,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Papayo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Pera,5,127.76,127.76,0,0,0,127.76,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Pistacho,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Pomelo,1,1.53,1.53,0,0,0,1.53,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Tuna,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Uva de Mesa,9,295.5,295.5,0,0,62.63,232.87,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Otros Frutales,3,52,52,0,0,0,52,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Quinta Frutal,13,5,5,0,0,0.6,4.4,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Total,30,927.5101,926.7101,0.8,0,158.5001030922,768.2098969042,0.8
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Sin Clasificar,3,2.8,2,0.8,0,0,2,0.8
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Almendro,3,40,40,0,0,0,40,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Berries,3,65.17,65.17,0,0,0,65.17,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Castaño,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Cerezo,16,372.2925,372.2925,0,0,121.4001030922,250.8923711326,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Chirimoyo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Ciruelo Europeo,4,67.6754,67.6754,0,0,3,64.6753608244,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Clementina,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Damasco,1,8,8,0,0,0,8,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Granado,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Higuera,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Kiwi,3,68.13550000000001,68.13550000000001,0,0,10.6,57.53546391720001,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Limón de Pica,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Limonero,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Mandarina,1,1.5,1.5,0,0,1.5,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Mango,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Manzana,3,56.16,56.16,0,0,2,54.16,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Membrillo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Naranjo,3,26.84,26.84,0,0,8.7,18.14,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Nectarino,1,2,2,0,0,0,2,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Nogal,1,2,2,0,0,2,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Olivo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Palto,6,20.9,20.9,0,0,0,20.9,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Papayo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Pera,3,115.4151,115.4151,0,0,0,115.4150515461,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Pistacho,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Pomelo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Tuna,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Uva de Mesa,3,67.6216,67.6216,0,0,8.8,58.8216494839,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Otros Frutales,1,10,10,0,0,0,10,0
Región del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,Quinta Frutal,2,1,1,0,0,0.5,0.5,0
Región del Libertador General Bernardo O'Higgins,Rengo,Total,195,8084.558499999999,7997.3685,65.5,21.69,1274.6362216553,6801.4222530217,8.5
Región del Libertador General Bernardo O'Higgins,Rengo,Sin Clasificar,13,19.1,10.6,8.5,0,0.8,9.8,8.5
Región del Libertador General Bernardo O'Higgins,Rengo,Almendro,31,945.015,944.545,0,0.47,185.62,759.395,0
Región del Libertador General Bernardo O'Higgins,Rengo,Berries,4,35.85,35.85,0,0,0,35.85,0
Región del Libertador General Bernardo O'Higgins,Rengo,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Castaño,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Cerezo,76,2567.3309,2550.9609,0,16.37,629.6084853689,1937.7224394216,0
Región del Libertador General Bernardo O'Higgins,Rengo,Chirimoyo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Ciruelo Europeo,11,320.61,320.61,0,0,45.8,274.81,0
Región del Libertador General Bernardo O'Higgins,Rengo,Ciruelo Japonés,22,600.17,600.17,0,0,51.45,548.72,0
Región del Libertador General Bernardo O'Higgins,Rengo,Clementina,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Damasco,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Duraznero (Consumo Fresco),23,199.315,194.465,0,4.85,15.76,183.555,0
Región del Libertador General Bernardo O'Higgins,Rengo,Duraznero (Tipo Conservero),23,195.951,195.951,0,0,0.5,195.451,0
Región del Libertador General Bernardo O'Higgins,Rengo,Granado,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Higuera,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Kiwi,11,211.18,211.18,0,0,3.5,207.68,0
Región del Libertador General Bernardo O'Higgins,Rengo,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Limón de Pica,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Limonero,2,0.65,0.65,0,0,0.5,0.15,0
Región del Libertador General Bernardo O'Higgins,Rengo,Mandarina,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Mango,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Manzana,39,621.6104,621.6104,0,0,19.4577362864,602.1526371293,0
Región del Libertador General Bernardo O'Higgins,Rengo,Membrillo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Naranjo,2,17.43,17.43,0,0,0,17.43,0
Región del Libertador General Bernardo O'Higgins,Rengo,Nectarino,49,641.2406,641.2406,0,0,188.57,452.6705882354,0
Región del Libertador General Bernardo O'Higgins,Rengo,Nogal,15,373.01,373.01,0,0,10,363.01,0
Región del Libertador General Bernardo O'Higgins,Rengo,Olivo,3,91.6,34.6,57,0,0,91.6,0
Región del Libertador General Bernardo O'Higgins,Rengo,Palto,2,5.92,5.92,0,0,1.92,4,0
Región del Libertador General Bernardo O'Higgins,Rengo,Papayo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Pera,9,193.13,193.13,0,0,5.9,187.23,0
Región del Libertador General Bernardo O'Higgins,Rengo,Pistacho,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Pomelo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Tuna,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Uva de Mesa,23,1036.2206,1036.2206,0,0,114.75,921.4705882354,0
Región del Libertador General Bernardo O'Higgins,Rengo,Otros Frutales,2,6.27,6.27,0,0,0,6.27,0
Región del Libertador General Bernardo O'Higgins,Rengo,Quinta Frutal,7,2.955,2.955,0,0,0.5,2.455,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Total,188,5995.498799999999,5876.9568,106.422,12.12,950.8063039009,4938.2703821291,106.4219644209
Región del Libertador General Bernardo O'Higgins,Requínoa,Sin Clasificar,13,120.186,16.064,104.122,0,2.5,13.5639839698,104.1219644209
Región del Libertador General Bernardo O'Higgins,Requínoa,Almendro,9,157.1,157.1,0,0,16.5,140.6,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Berries,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Castaño,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Cerezo,73,1222.2843,1222.2843,0,0,443.2884718419,778.9959074858,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Chirimoyo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Ciruelo Europeo,19,328.745,328.745,0,0,34.4,294.3450335249,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Ciruelo Japonés,12,290.588,285.888,0,4.7,14.526,276.062,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Clementina,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Damasco,3,2,2,0,0,0,2,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Duraznero (Consumo Fresco),21,89.0882,89.0882,0,0,4.5,84.5881234594,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Duraznero (Tipo Conservero),46,460.0983,460.0983,0,0,16.6,443.4982307655,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Granado,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Higuera,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Kiwi,10,85.5526,85.5526,0,0,3,82.5526401895,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Limón de Pica,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Limonero,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Mandarina,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Mango,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Manzana,41,565.0519,561.0519,0,4,69.6922637136,495.3596094669,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Membrillo,2,8,8,0,0,0,8,0
Región del Libertador General Bernardo O'Higgins,Requínoa,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Naranjo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Nectarino,57,508.5616,505.1416,0,3.42,51.1518705036,457.4097480099,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Nogal,33,1430.3155,1430.3155,0,0,246.1,1184.2154837165,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Olivo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Palto,1,0.2,0.2,0,0,0.04,0.16,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Papayo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Pera,19,172.4788,172.4788,0,0,2.1276978418,170.3510293427,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Pistacho,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Pomelo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Tuna,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Uva de Mesa,26,541.1976,541.1976,0,0,45.88,495.3175921982,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Otros Frutales,1,10.5,10.5,0,0,0,10.5,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Quinta Frutal,4,3.551,1.251,2.3,0,0.5,0.751,2.3
Región del Libertador General Bernardo O'Higgins,San Vicente,Total,393,6513.8879,6479.9879,10.32,23.58,1042.0648969078,5463.2231030958,8.6
Región del Libertador General Bernardo O'Higgins,San Vicente,Sin Clasificar,25,28.62,27.42,1.2,0,5.2,22.92,0.5
Región del Libertador General Bernardo O'Higgins,San Vicente,Almendro,13,75.37,75.37,0,0,2.29,73.08,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Berries,5,18.05,18.05,0,0,6.5,11.55,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Castaño,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Cerezo,45,938.9575,938.9575,0,0,248.2548969078,690.7026288674,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Chirimoyo,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Ciruelo Europeo,38,515.6146,515.6146,0,0,39.27,476.3446391756,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Ciruelo Japonés,5,85.36,85.36,0,0,16,69.36,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Clementina,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Damasco,1,2,2,0,0,0,2,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Duraznero (Consumo Fresco),60,397.67,397.67,0,0,67.67999999999999,329.99,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Duraznero (Tipo Conservero),37,350.37,350.37,0,0,13,337.37,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Granado,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Higuera,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Kiwi,11,166.8645,166.8645,0,0,9,157.8645360828,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Limón de Pica,0,0,0,0,0,0,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Limonero,36,160.15,160.15,0,0,20.55,139.6,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Mandarina,2,87.84,87.84,0,0,0.47,87.37,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Mango,0,0,0,0,0,0,0,0
