0,1,2,3,4,5,6,7,8
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,agapanto_(agapanthus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,alelí_(matthiola_incana),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,anémona_(anemone_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,astilbe_(astilbe_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,astromelia_(alstroemeria_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,ave_del_paraíso_(strelitzia_regi,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,azucena_(nerine_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,cala_(zantedeschia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,cebolla_ornamental_(allium_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,celosía_(celosia_argentea),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,chinas_(tagetes_erecta),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,cineraria_(senecio_cruentus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,clavel_(dianthus_caryophyllus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,clavelina_(dianthus_barbatus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,craspedia_(craspedia_uniflora),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,crisantemo_(chrysanthemum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,dalia_(dahlia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,escabiosa_(scabiosa_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,estatice_(limonium_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,flor_de_cera_(chamelaucium_uncin,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,fresia_(freesia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,genciana_(gentiana_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,gerbera_(gerbera_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,girasol_(helianthus_annus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,gladiolo_(gladiolus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,hipérico_rojo_(hypericum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,hortensia_(hydrangea_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,ilusión_(gypsophila_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,jacinto_(hyacinthus_orientalis),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,junco_(cyperus_papyrus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,leucadendro_(leucadendron_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,liatris_(liatris_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,lilium_(lilium_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,lirios_(iris_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,lisianto_(lisianthus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,milindro_(godetia_multicolor),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,narciso_(narcissus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,ornitogalum_(ornithogalum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,peonía_(paeonia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,perritos_(antirrhinum_majus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,protea_(protea_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,ranúnculo_(ranunculus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,reina_luisa_(aster_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,rosa_(rosa_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,ruscus_(ruscus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,siempreviva_(helichrysum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,tulipán_(tulipa_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,vara_de_oro_(solidago_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,vibornio_(viburnum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,viola_(viola_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,zinnia_(zinnia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,flores_de_corte,otras_flores_de_corte_o_follaje,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,total,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,acelga,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,achicoria,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,ají,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,ajo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,ajo_chilote,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,albahaca,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,alcachofa,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,alcaparra,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,alcayota,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,apio,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,arveja_verde,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,berenjena,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,berro,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,betarraga,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,brócoli,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,bunching_(consumo),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,caigua,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,camote,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,cebolla,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,cebollín_(incl._baby_y_otros),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,chalota,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,choclo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,choclo_dulce_(maíz_dulce),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,ciboultte,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,cilantro,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,coliflor,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,endibia,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,espárrago,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,espinaca,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,haba,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,huerta_casera_(princ._autoconsum,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,kale_(o_col_crespa),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,kohlrabi_(o_colirrábano),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,lechuga,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,locoto_(o_rocoto),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,lufa,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,melón,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,orégano,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,pak_choi_(o_bok_choy),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,pepino_dulce,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,pepino_ensalada,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,perejil,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,pimiento_(incl._todos_los_tipos),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,poroto_granado,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,poroto_verde,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,puerro,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,rábano_(o_rabanito),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,repollito_de_bruselas,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,repollo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,rúcula,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,ruibardo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,sandía,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,tomate,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,tomate_cherry_(u_otros_mini),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,zanahoria,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,zapallo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,zapallo_italiano,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,otras_hortalizas,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,champiñón_de_parís_o_común_(agar,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,portobello_(agaricus_bisporus_va,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,shiitake_(lentinula_edodes),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,ostra_(pleurotus_varios),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,trufa_negra_(tuber_melanosporum),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,otros_hongos_y_setas,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,anís,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,azafrán,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,cedrón,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,comino,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,eneldo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,hipérico_(o_hierba_de_s._juan),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,jengibre,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,lavanda,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,manzanilla,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,menta,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,romero,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,ruda,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,salvia,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,tomillo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,toronjil_(o_melisa),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,hortalizas,otras_plantas_aromáticas_y_medic,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,semilleros,total,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,semilleros,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,semilleros,"semillas_de_cereal,_leguminosas",0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,semilleros,semillas_de_cultivos_industriale,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,semilleros,semillas_de_hortalizas,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_joaquín,semilleros,otras_semillas,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,total,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,agapanto_(agapanthus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,alelí_(matthiola_incana),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,anémona_(anemone_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,astilbe_(astilbe_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,astromelia_(alstroemeria_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,ave_del_paraíso_(strelitzia_regi,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,azucena_(nerine_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,cala_(zantedeschia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,cebolla_ornamental_(allium_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,celosía_(celosia_argentea),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,chinas_(tagetes_erecta),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,cineraria_(senecio_cruentus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,clavel_(dianthus_caryophyllus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,clavelina_(dianthus_barbatus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,craspedia_(craspedia_uniflora),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,crisantemo_(chrysanthemum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,dalia_(dahlia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,escabiosa_(scabiosa_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,estatice_(limonium_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,flor_de_cera_(chamelaucium_uncin,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,fresia_(freesia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,genciana_(gentiana_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,gerbera_(gerbera_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,girasol_(helianthus_annus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,gladiolo_(gladiolus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,hipérico_rojo_(hypericum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,hortensia_(hydrangea_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,ilusión_(gypsophila_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,jacinto_(hyacinthus_orientalis),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,junco_(cyperus_papyrus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,leucadendro_(leucadendron_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,liatris_(liatris_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,lilium_(lilium_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,lirios_(iris_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,lisianto_(lisianthus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,milindro_(godetia_multicolor),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,narciso_(narcissus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,ornitogalum_(ornithogalum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,peonía_(paeonia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,perritos_(antirrhinum_majus),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,protea_(protea_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,ranúnculo_(ranunculus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,reina_luisa_(aster_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,rosa_(rosa_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,ruscus_(ruscus_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,siempreviva_(helichrysum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,tulipán_(tulipa_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,vara_de_oro_(solidago_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,vibornio_(viburnum_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,viola_(viola_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,zinnia_(zinnia_spp.),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,flores_de_corte,otras_flores_de_corte_o_follaje,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,total,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,acelga,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,achicoria,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,ají,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,ajo,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,ajo_chilote,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,albahaca,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,alcachofa,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,alcaparra,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,alcayota,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,apio,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,arveja_verde,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,berenjena,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,berro,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,betarraga,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,brócoli,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,bunching_(consumo),0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,caigua,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,camote,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,cebolla,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,san_miguel,hortalizas,cebollín_(incl._baby_y_otros),0.0,0.0,0.0,0.0,0.0
