total_nacional_region,comuna_67,tipo_de_cultivo,especie,numero_total_de_upa8910,superficie_total_de_cultivo_ha,aire_libre_superficie_ha,bajo_cubierta_superficie_ha,sin_clasificar_superficie_ha_11
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Semilleros,Otras Semillas,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Total,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Sin Clasificar,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Agapanto (Agapanthus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Astromelia (Alstroemeria spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Azucena (Nerine spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Cala (Zantedeschia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Clavel (Dianthus caryophyllus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Crisantemo (Chrysanthemum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Estatice (Limonium spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Girasol (Helianthus annus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Gladiolo (Gladiolus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Hortensia (Hydrangea spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Ilusión (Gypsophila spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Lilium (Lilium spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Lirios (Iris spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Lisianto (Lisianthus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Flores de corte,Otras flores de corte o follaje de corte,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Total,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Sin Clasificar,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Acelga,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Achicoria,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Ají,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Ajo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Ajo chilote,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Albahaca,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Alcachofa,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Alcaparra,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Alcayota,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Apio,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Arveja Verde,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Berenjena,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Berro,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Betarraga,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Brócoli,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Bunching (consumo),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Caigua,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Camote,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Cebolla,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Chalota,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Choclo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Choclo dulce (maíz dulce),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Ciboultte,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Cilantro,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Coliflor,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Endibia,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Espárrago,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Espinaca,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Haba,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Huerta casera (princ. autoconsumo),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Kale (o col crespa),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Lechuga,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Lufa,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Melón,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Orégano,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Pepino dulce,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Pepino ensalada,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Perejil,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Pimiento (incl. todos los tipos),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Poroto Granado,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Poroto Verde,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Puerro,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Rábano (o rabanito),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Repollo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Rúcula,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Ruibardo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Sandía,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Tomate,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Tomate cherry (u otros mini),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Zanahoria,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Zapallo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Zapallo Italiano,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Otras Hortalizas,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Champiñón de parís o común (Agaricus bisporus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Portobello (Agaricus bisporus var. portabella),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Shiitake (Lentinula edodes),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Ostra (Pleurotus varios),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Trufa Negra (Tuber melanosporum),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Otros Hongos y Setas,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Anís,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Azafrán,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Cedrón,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Comino,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Eneldo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Hipérico (o hierba de S. Juan),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Jengibre,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Lavanda,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Manzanilla,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Menta,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Romero,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Ruda,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Salvia,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Tomillo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Toronjil (o melisa),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Hortalizas,Otras Plantas Aromáticas y Medicinales,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Semilleros,Total,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Semilleros,Sin Clasificar,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Semilleros,"Semillas de Cereal, Leguminosas y Tubérculos",0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Semilleros,Semillas de Cultivos Industriales,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Semilleros,Semillas de Hortalizas,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Semilleros,Otras Semillas,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Total,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Sin Clasificar,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Agapanto (Agapanthus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Astromelia (Alstroemeria spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Azucena (Nerine spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Cala (Zantedeschia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Clavel (Dianthus caryophyllus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Crisantemo (Chrysanthemum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Estatice (Limonium spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Girasol (Helianthus annus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Gladiolo (Gladiolus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Hortensia (Hydrangea spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Ilusión (Gypsophila spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Lilium (Lilium spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Lirios (Iris spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Lisianto (Lisianthus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Flores de corte,Otras flores de corte o follaje de corte,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Total,1,0.02,0.02,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Sin Clasificar,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Acelga,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Achicoria,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Ají,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Ajo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Ajo chilote,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Albahaca,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Alcachofa,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Alcaparra,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Alcayota,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Apio,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Arveja Verde,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Berenjena,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Berro,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Betarraga,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Brócoli,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Bunching (consumo),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Caigua,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Camote,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Cebolla,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Chalota,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Choclo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Choclo dulce (maíz dulce),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Ciboultte,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Cilantro,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Coliflor,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Endibia,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Espárrago,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Espinaca,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Haba,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Huerta casera (princ. autoconsumo),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Kale (o col crespa),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Lechuga,1,0.02,0.02,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Lufa,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Melón,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Orégano,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Pepino dulce,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Pepino ensalada,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Perejil,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Pimiento (incl. todos los tipos),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Poroto Granado,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Poroto Verde,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Puerro,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Rábano (o rabanito),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Repollo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Rúcula,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Ruibardo,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Sandía,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Tomate,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Tomate cherry (u otros mini),0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Zanahoria,0,0,0,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Hortalizas,Zapallo,0,0,0,0,0
