total_nacional_region,comuna_67,tipo_de_cultivo,especie,numero_total_de_upa8910,superficie_total_de_cultivo_ha,aire_libre_superficie_ha,bajo_cubierta_superficie_ha,sin_clasificar_superficie_ha_11
Región del Maule,Río Claro,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Estatice (Limonium spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Girasol (Helianthus annus),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Gladiolo (Gladiolus spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Hortensia (Hydrangea spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Ilusión (Gypsophila spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Lilium (Lilium spp.),3,0.23,0,0.23,0
Región del Maule,Río Claro,Flores de corte,Lirios (Iris spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Lisianto (Lisianthus spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región del Maule,Río Claro,Flores de corte,Otras flores de corte o follaje de corte,1,0.15,0,0.15,0
Región del Maule,Río Claro,Hortalizas,Total,26,28.3628,27.47,0.6426000000000001,0.2502
Región del Maule,Río Claro,Hortalizas,Sin Clasificar,2,0.2502,0,0,0.2502
Región del Maule,Río Claro,Hortalizas,Acelga,1,0.05,0,0.05,0
Región del Maule,Río Claro,Hortalizas,Achicoria,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Ají,2,0.27,0.25,0.02,0
Región del Maule,Río Claro,Hortalizas,Ajo,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Ajo chilote,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Albahaca,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Alcachofa,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Alcaparra,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Alcayota,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Apio,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Arveja Verde,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Berenjena,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Berro,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Betarraga,1,0.05,0,0.05,0
Región del Maule,Río Claro,Hortalizas,Brócoli,1,1,1,0,0
Región del Maule,Río Claro,Hortalizas,Bunching (consumo),1,1,1,0,0
Región del Maule,Río Claro,Hortalizas,Caigua,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Camote,1,0.5,0.5,0,0
Región del Maule,Río Claro,Hortalizas,Cebolla,3,1.27,1.27,0,0
Región del Maule,Río Claro,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Chalota,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Choclo,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Choclo dulce (maíz dulce),1,0.25,0.25,0,0
Región del Maule,Río Claro,Hortalizas,Ciboultte,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Cilantro,1,0.02,0,0.02,0
Región del Maule,Río Claro,Hortalizas,Coliflor,1,1,1,0,0
Región del Maule,Río Claro,Hortalizas,Endibia,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Espárrago,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Espinaca,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Haba,1,0.02,0,0.02,0
Región del Maule,Río Claro,Hortalizas,Huerta casera (princ. autoconsumo),2,0.18,0.1,0.08,0
Región del Maule,Río Claro,Hortalizas,Kale (o col crespa),1,1,1,0,0
Región del Maule,Río Claro,Hortalizas,Kohlrabi (o colirrábano),1,1,1,0,0
Región del Maule,Río Claro,Hortalizas,Lechuga,4,0.0826,0,0.0826,0
Región del Maule,Río Claro,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Lufa,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Melón,1,0.25,0.25,0,0
Región del Maule,Río Claro,Hortalizas,Orégano,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Pepino dulce,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Pepino ensalada,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Perejil,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Pimiento (incl. todos los tipos),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Poroto Granado,3,3.75,3.75,0,0
Región del Maule,Río Claro,Hortalizas,Poroto Verde,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Puerro,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Rábano (o rabanito),1,0.03,0,0.03,0
Región del Maule,Río Claro,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Repollo,4,4.05,4,0.05,0
Región del Maule,Río Claro,Hortalizas,Rúcula,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Ruibardo,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Sandía,3,0.95,0.95,0,0
Región del Maule,Río Claro,Hortalizas,Tomate,6,1.79,1.55,0.24,0
Región del Maule,Río Claro,Hortalizas,Tomate cherry (u otros mini),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Zanahoria,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Zapallo,3,7.6,7.6,0,0
Región del Maule,Río Claro,Hortalizas,Zapallo Italiano,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Otras Hortalizas,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Champiñón de parís o común (Agaricus bisporus),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Portobello (Agaricus bisporus var. portabella),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Shiitake (Lentinula edodes),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Ostra (Pleurotus varios),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Trufa Negra (Tuber melanosporum),3,2,2,0,0
Región del Maule,Río Claro,Hortalizas,Otros Hongos y Setas,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Anís,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Azafrán,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Cedrón,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Comino,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Eneldo,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Hipérico (o hierba de S. Juan),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Jengibre,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Lavanda,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Manzanilla,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Menta,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Romero,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Ruda,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Salvia,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Tomillo,0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Toronjil (o melisa),0,0,0,0,0
Región del Maule,Río Claro,Hortalizas,Otras Plantas Aromáticas y Medicinales,0,0,0,0,0
Región del Maule,Río Claro,Semilleros,Total,6,45.1,45.1,0,0
Región del Maule,Río Claro,Semilleros,Sin Clasificar,0,0,0,0,0
Región del Maule,Río Claro,Semilleros,"Semillas de Cereal, Leguminosas y Tubérculos",5,35.7,35.7,0,0
Región del Maule,Río Claro,Semilleros,Semillas de Cultivos Industriales,0,0,0,0,0
Región del Maule,Río Claro,Semilleros,Semillas de Hortalizas,3,9.4,9.4,0,0
Región del Maule,Río Claro,Semilleros,Otras Semillas,0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Total,38,6.927,3.5215,3.397,0.0085
Región del Maule,San Clemente,Flores de corte,Sin Clasificar,1,0.0085,0,0,0.0085
Región del Maule,San Clemente,Flores de corte,Agapanto (Agapanthus spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Astromelia (Alstroemeria spp.),21,1.4909,0.15,1.3409,0
Región del Maule,San Clemente,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Azucena (Nerine spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Cala (Zantedeschia spp.),1,0.0039,0,0.0039,0
Región del Maule,San Clemente,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Clavel (Dianthus caryophyllus),5,0.4626,0.35,0.1126,0
Región del Maule,San Clemente,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Crisantemo (Chrysanthemum spp.),2,0.0385,0,0.0385,0
Región del Maule,San Clemente,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Estatice (Limonium spp.),3,1.6,1.6,0,0
Región del Maule,San Clemente,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Girasol (Helianthus annus),1,1,1,0,0
Región del Maule,San Clemente,Flores de corte,Gladiolo (Gladiolus spp.),1,0.2,0,0.2,0
Región del Maule,San Clemente,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Hortensia (Hydrangea spp.),3,0.1013,0.1013,0,0
Región del Maule,San Clemente,Flores de corte,Ilusión (Gypsophila spp.),1,0.0039,0,0.0039,0
Región del Maule,San Clemente,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Lilium (Lilium spp.),14,1.5872,0,1.5872,0
Región del Maule,San Clemente,Flores de corte,Lirios (Iris spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Lisianto (Lisianthus spp.),1,0.025,0,0.025,0
Región del Maule,San Clemente,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Ranúnculo (Ranunculus spp.),1,0.05,0,0.05,0
Región del Maule,San Clemente,Flores de corte,Reina Luisa (Aster spp.),1,0.3,0.3,0,0
Región del Maule,San Clemente,Flores de corte,Rosa (Rosa spp.),2,0.0202,0.0202,0,0
Región del Maule,San Clemente,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región del Maule,San Clemente,Flores de corte,Otras flores de corte o follaje de corte,2,0.035,0,0.035,0
Región del Maule,San Clemente,Hortalizas,Total,422,669.3011430346,660.6591430346,7.8396,0.8024
Región del Maule,San Clemente,Hortalizas,Sin Clasificar,7,0.8024,0,0,0.8024
Región del Maule,San Clemente,Hortalizas,Acelga,14,0.4057,0.225,0.1807,0
Región del Maule,San Clemente,Hortalizas,Achicoria,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Ají,32,32.3825,32.212,0.1705,0
Región del Maule,San Clemente,Hortalizas,Ajo,2,1,1,0,0
Región del Maule,San Clemente,Hortalizas,Ajo chilote,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Albahaca,1,0.03,0,0.03,0
Región del Maule,San Clemente,Hortalizas,Alcachofa,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Alcaparra,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Alcayota,1,1,1,0,0
Región del Maule,San Clemente,Hortalizas,Apio,3,0.1115,0,0.1115,0
Región del Maule,San Clemente,Hortalizas,Arveja Verde,13,26.1774285716,26.1714285716,0.006,0
Región del Maule,San Clemente,Hortalizas,Berenjena,1,0.012,0.012,0,0
Región del Maule,San Clemente,Hortalizas,Berro,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Betarraga,2,0.512,0.512,0,0
Región del Maule,San Clemente,Hortalizas,Brócoli,10,5.3,5.3,0,0
Región del Maule,San Clemente,Hortalizas,Bunching (consumo),2,4.526881720400001,4.526881720400001,0,0
Región del Maule,San Clemente,Hortalizas,Caigua,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Camote,1,0.012,0.012,0,0
Región del Maule,San Clemente,Hortalizas,Cebolla,74,112.5604941609,112.5594941609,0.001,0
Región del Maule,San Clemente,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Chalota,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Choclo,15,20.4593474828,20.4593474828,0,0
Región del Maule,San Clemente,Hortalizas,Choclo dulce (maíz dulce),3,9.8162790698,9.8162790698,0,0
Región del Maule,San Clemente,Hortalizas,Ciboultte,1,0.01,0,0.01,0
Región del Maule,San Clemente,Hortalizas,Cilantro,7,2.3435,2.225,0.1185,0
Región del Maule,San Clemente,Hortalizas,Coliflor,11,9.8546511628,9.8546511628,0,0
Región del Maule,San Clemente,Hortalizas,Endibia,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Espárrago,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Espinaca,2,0.12,0,0.12,0
Región del Maule,San Clemente,Hortalizas,Haba,4,5.806,5.8,0.006,0
Región del Maule,San Clemente,Hortalizas,Huerta casera (princ. autoconsumo),131,8.4059808171,6.0505808171,2.3554,0
Región del Maule,San Clemente,Hortalizas,Kale (o col crespa),1,0.03,0,0.03,0
Región del Maule,San Clemente,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Lechuga,41,13.9794285716,13.0414285716,0.9380000000000001,0
Región del Maule,San Clemente,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Lufa,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Melón,11,13.972,13.972,0,0
Región del Maule,San Clemente,Hortalizas,Orégano,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Pepino dulce,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Pepino ensalada,10,6.1,6.1,0,0
Región del Maule,San Clemente,Hortalizas,Perejil,4,0.0435,0,0.0435,0
Región del Maule,San Clemente,Hortalizas,Pimiento (incl. todos los tipos),11,6.022,5.162,0.86,0
Región del Maule,San Clemente,Hortalizas,Poroto Granado,84,203.5870594669,203.5870594669,0,0
Región del Maule,San Clemente,Hortalizas,Poroto Verde,24,18.9842272728,18.8127272728,0.1715,0
Región del Maule,San Clemente,Hortalizas,Puerro,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Rábano (o rabanito),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Repollo,29,35.841012886,34.841012886,1,0
Región del Maule,San Clemente,Hortalizas,Rúcula,2,0.035,0,0.035,0
Región del Maule,San Clemente,Hortalizas,Ruibardo,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Sandía,18,19.262,19.262,0,0
Región del Maule,San Clemente,Hortalizas,Tomate,71,42.02,40.83,1.19,0
Región del Maule,San Clemente,Hortalizas,Tomate cherry (u otros mini),5,0.635,0.623,0.012,0
Región del Maule,San Clemente,Hortalizas,Zanahoria,3,18,18,0,0
Región del Maule,San Clemente,Hortalizas,Zapallo,28,32.5381111112,32.5381111112,0,0
Región del Maule,San Clemente,Hortalizas,Zapallo Italiano,6,2.7027407407,2.7027407407,0,0
Región del Maule,San Clemente,Hortalizas,Otras Hortalizas,4,0.86,0.45,0.41,0
Región del Maule,San Clemente,Hortalizas,Champiñón de parís o común (Agaricus bisporus),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Portobello (Agaricus bisporus var. portabella),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Shiitake (Lentinula edodes),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Ostra (Pleurotus varios),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Trufa Negra (Tuber melanosporum),2,13,13,0,0
Región del Maule,San Clemente,Hortalizas,Otros Hongos y Setas,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Anís,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Azafrán,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Cedrón,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Comino,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Eneldo,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Hipérico (o hierba de S. Juan),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Jengibre,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Lavanda,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Manzanilla,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Menta,2,0.0402,0.0002,0.04,0
Región del Maule,San Clemente,Hortalizas,Romero,1,0.0002,0.0002,0,0
Región del Maule,San Clemente,Hortalizas,Ruda,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Salvia,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Tomillo,0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Toronjil (o melisa),0,0,0,0,0
Región del Maule,San Clemente,Hortalizas,Otras Plantas Aromáticas y Medicinales,0,0,0,0,0
Región del Maule,San Clemente,Semilleros,Total,167,2530.6296545063,2429.3121383773,23.317516129,78
Región del Maule,San Clemente,Semilleros,Sin Clasificar,4,78,0,0,78
Región del Maule,San Clemente,Semilleros,"Semillas de Cereal, Leguminosas y Tubérculos",112,1306.5130742632,1306.5130742632,0,0
Región del Maule,San Clemente,Semilleros,Semillas de Cultivos Industriales,32,775.4534726835,775.4534726835,0,0
Región del Maule,San Clemente,Semilleros,Semillas de Hortalizas,80,370.6631075596,347.3455914306,23.317516129,0
Región del Maule,San Clemente,Semilleros,Otras Semillas,0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Total,2,0.24,0,0.24,0
Región del Maule,San Rafael,Flores de corte,Sin Clasificar,0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Agapanto (Agapanthus spp.),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Astromelia (Alstroemeria spp.),2,0.21,0,0.21,0
Región del Maule,San Rafael,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Azucena (Nerine spp.),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Cala (Zantedeschia spp.),1,0.02,0,0.02,0
Región del Maule,San Rafael,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Clavel (Dianthus caryophyllus),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región del Maule,San Rafael,Flores de corte,Crisantemo (Chrysanthemum spp.),1,0.01,0,0.01,0
