0,1,2,3,4,5,6,7,8,9,10
total_nacional_región,"comuna6,_7",especie,total,total,total,total,total,total,total,total
total_nacional_región,"comuna6,_7",especie,"número_de_upa8,9",superficie_(ha),superficie_(ha),superficie_(ha),superficie_(ha),estado_desarrollo_(ha),estado_desarrollo_(ha),estado_desarrollo_(ha)
total_nacional_región,"comuna6,_7",especie,"número_de_upa8,9",superficie_(ha),en_riego,en_secano,sin_clasificar_10,en_formación_11,en_producción_12,sin_clasificar_10
región_de_ñuble,ñiquén,manzana,5.0,33.09,33.09,0.0,0.0,0.5,32.59,0.0
región_de_ñuble,ñiquén,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,"moras,_murta_y_zarzaparrila",6.0,9.8,9.8,0.0,0.0,0.0,9.8,0.0
región_de_ñuble,ñiquén,naranjo,2.0,0.2,0.2,0.0,0.0,0.1,0.1,0.0
región_de_ñuble,ñiquén,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,nogal,5.0,44.47,44.47,0.0,0.0,4.2,40.27,0.0
región_de_ñuble,ñiquén,olivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,palto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,pera,1.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0
región_de_ñuble,ñiquén,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,tuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,ñiquén,uva_de_mesa,4.0,1.7,1.7,0.0,0.0,0.0,1.7,0.0
región_de_ñuble,ñiquén,otros_frutales,2.0,1.79,1.79,0.0,0.0,0.04,1.75,0.0
región_de_ñuble,ñiquén,quinta_frutal,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
región_de_ñuble,san_fabián,total,192.0,86.624,57.926,28.698,0.0,11.115,73.509,2.0
región_de_ñuble,san_fabián,sin_clasificar,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
región_de_ñuble,san_fabián,almendro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,berries,36.0,13.6,13.4,0.2,0.0,0.302,13.298,0.0
región_de_ñuble,san_fabián,avellano_europeo,3.0,13.09,13.09,0.0,0.0,6.09,7.0,0.0
región_de_ñuble,san_fabián,castaño,9.0,22.18,20.07,2.11,0.0,0.0,22.18,0.0
región_de_ñuble,san_fabián,cerezo,8.0,1.816,0.501,1.315,0.0,0.001,1.815,0.0
región_de_ñuble,san_fabián,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,ciruelo_japonés,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
región_de_ñuble,san_fabián,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,damasco,2.0,0.25,0.25,0.0,0.0,0.2,0.05,0.0
región_de_ñuble,san_fabián,duraznero_(consumo_fresco),10.0,1.275,0.625,0.65,0.0,0.2,1.075,0.0
región_de_ñuble,san_fabián,duraznero_(tipo_conservero),1.0,0.025,0.025,0.0,0.0,0.0,0.025,0.0
región_de_ñuble,san_fabián,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,limonero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,mandarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,manzana,7.0,1.677,0.217,1.46,0.0,0.0,1.677,0.0
región_de_ñuble,san_fabián,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,naranjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,nogal,7.0,12.755,1.555,11.2,0.0,1.4,11.355,0.0
región_de_ñuble,san_fabián,olivo,1.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0
región_de_ñuble,san_fabián,palto,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0
región_de_ñuble,san_fabián,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,pera,3.0,1.2,0.2,1.0,0.0,0.0,1.2,0.0
región_de_ñuble,san_fabián,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,tuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,uva_de_mesa,1.0,0.085,0.0,0.085,0.0,0.0,0.085,0.0
región_de_ñuble,san_fabián,otros_frutales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_fabián,quinta_frutal,157.0,14.921,7.493,7.428,0.0,2.422,12.499,0.0
región_de_ñuble,san_nicolás,total,144.0,1168.7548,1155.218,13.5368,0.0,582.6370000000001,578.1177741936,8.0
región_de_ñuble,san_nicolás,sin_clasificar,1.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0
región_de_ñuble,san_nicolás,almendro,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
región_de_ñuble,san_nicolás,berries,38.0,256.98,256.98,0.0,0.0,42.35,214.63,0.0
región_de_ñuble,san_nicolás,avellano_europeo,7.0,341.4,341.4,0.0,0.0,269.9,71.5,0.0
región_de_ñuble,san_nicolás,castaño,3.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0
región_de_ñuble,san_nicolás,cerezo,21.0,288.695,287.695,1.0,0.0,151.975,136.72,0.0
región_de_ñuble,san_nicolás,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,ciruelo_europeo,2.0,0.225,0.225,0.0,0.0,0.0,0.225,0.0
región_de_ñuble,san_nicolás,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,duraznero_(consumo_fresco),6.0,0.68,0.65,0.03,0.0,0.0,0.6799999999999999,0.0
región_de_ñuble,san_nicolás,duraznero_(tipo_conservero),1.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0
región_de_ñuble,san_nicolás,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,higuera,1.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0
región_de_ñuble,san_nicolás,kiwi,4.0,96.4,96.4,0.0,0.0,0.0,96.4,0.0
región_de_ñuble,san_nicolás,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,limonero,10.0,2.55,2.05,0.5,0.0,0.3,2.25,0.0
región_de_ñuble,san_nicolás,mandarina,1.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0
región_de_ñuble,san_nicolás,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,manzana,8.0,2.66,2.6,0.06,0.0,1.1,1.56,0.0
región_de_ñuble,san_nicolás,membrillo,3.0,0.45,0.45,0.0,0.0,0.0,0.45,0.0
región_de_ñuble,san_nicolás,"moras,_murta_y_zarzaparrila",4.0,4.88,4.88,0.0,0.0,1.0,3.88,0.0
región_de_ñuble,san_nicolás,naranjo,6.0,0.96,0.96,0.0,0.0,0.04,0.92,0.0
región_de_ñuble,san_nicolás,nectarino,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
región_de_ñuble,san_nicolás,nogal,7.0,113.1,113.1,0.0,0.0,108.45,4.65,0.0
región_de_ñuble,san_nicolás,olivo,8.0,26.1,25.85,0.25,0.0,2.75,23.35,0.0
región_de_ñuble,san_nicolás,palto,2.0,2.5,2.5,0.0,0.0,2.5,0.0,0.0
región_de_ñuble,san_nicolás,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,pera,3.0,0.45,0.45,0.0,0.0,0.0,0.45,0.0
región_de_ñuble,san_nicolás,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,tuna,2.0,0.6,0.6,0.0,0.0,0.5,0.1,0.0
región_de_ñuble,san_nicolás,uva_de_mesa,7.0,10.57,7.03,3.54,0.0,0.0,10.57,0.0
región_de_ñuble,san_nicolás,otros_frutales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_ñuble,san_nicolás,quinta_frutal,42.0,3.3948,3.248,0.1468,0.0,1.672,1.7227741936,0.0
región_del_biobío,total_región,total,3102.0,9924.9329,8841.806,1082.7619,0.3650000000000001,3171.195,6709.321,44.417
región_del_biobío,total_región,sin_clasificar,43.0,45.817,1.3,44.517,0.0,0.0,1.4,44.417
región_del_biobío,total_región,almendro,17.0,5.283,3.958,1.325,0.0,3.752,1.531,0.0
región_del_biobío,total_región,berries,359.0,2150.685,2148.359,2.316,0.01,288.766,1861.919,0.0
región_del_biobío,total_región,avellano_europeo,72.0,2467.23,2465.88,1.35,0.0,1273.26,1193.97,0.0
región_del_biobío,total_región,castaño,142.0,282.993,137.753,145.24,0.0,127.799,155.194,0.0
región_del_biobío,total_región,cerezo,280.0,1096.999,1057.635,39.364,0.0,509.727,587.272,0.0
región_del_biobío,total_región,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,total_región,ciruelo_europeo,146.0,17.339,4.855,12.484,0.0,3.563,13.776,0.0
región_del_biobío,total_región,ciruelo_japonés,10.0,0.9610000000000001,0.531,0.43,0.0,0.05,0.911,0.0
región_del_biobío,total_región,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,total_región,damasco,9.0,4.009,2.659,1.35,0.0,3.0,1.009,0.0
región_del_biobío,total_región,duraznero_(consumo_fresco),237.0,39.319,16.432,22.837,0.05,3.501,35.818,0.0
región_del_biobío,total_región,duraznero_(tipo_conservero),47.0,6.459,4.023,2.436,0.0,0.852,5.607,0.0
región_del_biobío,total_región,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,total_región,higuera,30.0,2.85,0.332,2.518,0.0,0.562,2.288,0.0
región_del_biobío,total_región,kiwi,4.0,42.67,42.67,0.0,0.0,0.0,42.67,0.0
región_del_biobío,total_región,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,total_región,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,total_región,limonero,43.0,6.263,4.469,1.794,0.0,2.031,4.232,0.0
región_del_biobío,total_región,mandarina,2.0,0.102,0.102,0.0,0.0,0.002,0.1,0.0
región_del_biobío,total_región,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,total_región,manzana,460.0,833.922,730.591,103.131,0.2,101.099,732.823,0.0
región_del_biobío,total_región,membrillo,168.0,31.137,8.631,22.506,0.0,3.882,27.255,0.0
región_del_biobío,total_región,"moras,_murta_y_zarzaparrila",6.0,2.7,2.2,0.5,0.0,2.0,0.7,0.0
región_del_biobío,total_región,naranjo,21.0,2.132,0.809,1.323,0.0,0.791,1.341,0.0
región_del_biobío,total_región,nectarino,3.0,1.4999,0.0,1.4999,0.0,1.5,0.0,0.0
región_del_biobío,total_región,nogal,191.0,1672.134,1621.237,50.897,0.0,713.684,958.45,0.0
región_del_biobío,total_región,olivo,42.0,15.752,5.755,9.997,0.0,3.195,12.557,0.0
región_del_biobío,total_región,palto,49.0,34.917,33.142,1.775,0.0,19.859,15.058,0.0
región_del_biobío,total_región,papayo,2.0,0.51,0.5,0.01,0.0,0.5,0.01,0.0
región_del_biobío,total_región,pera,69.0,20.829,14.213,6.616000000000001,0.0,0.59,20.239,0.0
región_del_biobío,total_región,pistacho,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
región_del_biobío,total_región,pomelo,1.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
región_del_biobío,total_región,rosa_mosqueta_(cultivada),19.0,262.17,3.21,258.96,0.0,41.25,220.92,0.0
región_del_biobío,total_región,tuna,2.0,0.13,0.08,0.05,0.0,0.0,0.13,0.0
región_del_biobío,total_región,uva_de_mesa,191.0,467.197,361.011,106.186,0.0,7.382,459.815,0.0
región_del_biobío,total_región,otros_frutales,66.0,41.706,26.675,15.031,0.0,10.382,31.324,0.0
región_del_biobío,total_región,quinta_frutal,1724.0,368.118,141.694,226.319,0.105,47.216,320.902,0.0
región_del_biobío,concepción,total,30.0,14.227,9.575,4.652,0.0,4.035,10.192,0.0
región_del_biobío,concepción,sin_clasificar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,almendro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,berries,2.0,1.2,1.2,0.0,0.0,1.2,0.0,0.0
región_del_biobío,concepción,avellano_europeo,2.0,1.0,1.0,0.0,0.0,0.25,0.75,0.0
región_del_biobío,concepción,castaño,3.0,3.5,1.0,2.5,0.0,2.0,1.5,0.0
región_del_biobío,concepción,cerezo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,ciruelo_europeo,2.0,0.2,0.2,0.0,0.0,0.1,0.1,0.0
región_del_biobío,concepción,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,duraznero_(consumo_fresco),1.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0
región_del_biobío,concepción,duraznero_(tipo_conservero),1.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
región_del_biobío,concepción,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,limonero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,mandarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,manzana,2.0,1.6,1.6,0.0,0.0,0.0,1.6,0.0
región_del_biobío,concepción,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,naranjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,nogal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,olivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,palto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,pera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,tuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,uva_de_mesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,concepción,otros_frutales,1.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0
región_del_biobío,concepción,quinta_frutal,26.0,6.227,4.075,2.152,0.0,0.285,5.942,0.0
región_del_biobío,florida,total,182.0,194.607,142.716,51.891,0.0,82.707,110.838,1.062
región_del_biobío,florida,sin_clasificar,3.0,1.062,0.0,1.062,0.0,0.0,0.0,1.062
región_del_biobío,florida,almendro,2.0,0.303,0.303,0.0,0.0,0.002,0.301,0.0
región_del_biobío,florida,berries,11.0,2.295,2.295,0.0,0.0,0.0,2.295,0.0
región_del_biobío,florida,avellano_europeo,2.0,2.5,1.5,1.0,0.0,1.0,1.5,0.0
región_del_biobío,florida,castaño,6.0,1.235,0.0,1.235,0.0,0.0,1.235,0.0
región_del_biobío,florida,cerezo,36.0,77.161,71.511,5.65,0.0,50.875,26.286,0.0
región_del_biobío,florida,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,ciruelo_europeo,9.0,0.7090000000000001,0.442,0.267,0.0,0.04,0.669,0.0
región_del_biobío,florida,ciruelo_japonés,3.0,0.12,0.1,0.02,0.0,0.0,0.12,0.0
región_del_biobío,florida,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,damasco,1.0,0.4,0.0,0.4,0.0,0.4,0.0,0.0
región_del_biobío,florida,duraznero_(consumo_fresco),15.0,4.423,2.423,2.0,0.0,0.402,4.021,0.0
región_del_biobío,florida,duraznero_(tipo_conservero),3.0,0.525,0.5,0.025,0.0,0.0,0.525,0.0
región_del_biobío,florida,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,higuera,3.0,0.626,0.001,0.625,0.0,0.5,0.126,0.0
región_del_biobío,florida,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,limonero,9.0,1.356,1.356,0.0,0.0,0.855,0.501,0.0
región_del_biobío,florida,mandarina,1.0,0.002,0.002,0.0,0.0,0.002,0.0,0.0
región_del_biobío,florida,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,manzana,31.0,11.624,1.998,9.626,0.0,1.242,10.382,0.0
región_del_biobío,florida,membrillo,13.0,2.745,1.093,1.652,0.0,0.402,2.343,0.0
región_del_biobío,florida,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,naranjo,6.0,1.202,0.552,0.65,0.0,0.652,0.55,0.0
región_del_biobío,florida,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,nogal,15.0,6.523000000000001,5.953,0.5700000000000001,0.0,3.703,2.82,0.0
región_del_biobío,florida,olivo,9.0,2.2,1.8,0.4,0.0,1.2,1.0,0.0
región_del_biobío,florida,palto,28.0,26.455,25.955,0.5,0.0,12.254,14.201,0.0
región_del_biobío,florida,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,pera,7.0,1.142,0.842,0.3,0.0,0.04,1.102,0.0
región_del_biobío,florida,pistacho,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
región_del_biobío,florida,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,rosa_mosqueta_(cultivada),3.0,3.6,0.0,3.6,0.0,0.0,3.6,0.0
región_del_biobío,florida,tuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,florida,uva_de_mesa,22.0,11.024,1.508,9.516,0.0,1.002,10.022,0.0
región_del_biobío,florida,otros_frutales,2.0,2.006,2.006,0.0,0.0,2.004,0.002,0.0
región_del_biobío,florida,quinta_frutal,85.0,32.369,19.576,12.793,0.0,5.132,27.237,0.0
región_del_biobío,penco,total,12.0,2.84,0.48,2.36,0.0,0.0,2.84,0.0
región_del_biobío,penco,sin_clasificar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,almendro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,berries,1.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0
región_del_biobío,penco,avellano_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,cerezo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,duraznero_(consumo_fresco),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,duraznero_(tipo_conservero),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,limonero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,mandarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,manzana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,naranjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,nogal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,olivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,palto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,pera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,tuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,uva_de_mesa,1.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0
región_del_biobío,penco,otros_frutales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,penco,quinta_frutal,10.0,2.52,0.18,2.34,0.0,0.0,2.52,0.0
región_del_biobío,san_pedro_de_la_paz,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,sin_clasificar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,almendro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,berries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,avellano_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,cerezo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_del_biobío,san_pedro_de_la_paz,duraznero_(consumo_fresco),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
